"","datetime","xa_raw","ya_raw","za_raw","xa_cal","ya_cal","za_cal","xm_raw","ym_raw","zm_raw","xm_cal","ym_cal","zm_cal","a_modulus","xa_norm","ya_norm","za_norm","Gproj_XY","tiltAngle","pitchRadians","rollRadians","azimuthDegrees","m_modulus","xm_norm","ym_norm","zm_norm","xm_comp","ym_comp","zm_comp","headingDegrees","azimuthDegrees_adjusted","Pertsev"
"1874",2016-04-15 07:00:00,-125,-126,1029,-141.9436205,-114.3263293,1025.954119,225,161,-348,28268.68065,11395.61843,-25332.89672,1042,-0.1362,-0.1097,0.9846,0.1749,10.1,0.1366,-0.1099,218.8,39632.5,0.7133,0.2875,-0.6392,0.6196,0.2057,-0.7575,18.4,237.2,8.01333333333333
"1875",2016-04-15 07:15:00,-105,-122,1033,-122.4758365,-110.5180453,1029.913143,213,163,-355,27284.76846,11548.65621,-25974.89922,1043,-0.1174,-0.106,0.9874,0.1582,9.1,0.1177,-0.1062,222.1,39402.1,0.6925,0.2931,-0.6592,0.6103,0.2135,-0.7629,19.3,241.3,7.71333333333333
"1876",2016-04-15 07:30:00,-120,-97,1030,-137.1022385,-86.61104632,1026.966471,232,128,-357,28807.51675,8743.409093,-26137.05103,1039.7,-0.1319,-0.0833,0.9878,0.156,9,0.1323,-0.0834,212.3,39868.1,0.7226,0.2193,-0.6556,0.6298,0.1565,-0.7608,14,226.2,7.56666666666667
"1877",2016-04-15 07:45:00,-131,-110,1026,-147.7988565,-99.03000832,1022.99617,225,158,-350,28264.68904,11154.16968,-25513.2568,1038.4,-0.1423,-0.0954,0.9852,0.1713,9.9,0.1428,-0.0955,213.8,39676.6,0.7124,0.2811,-0.643,0.6136,0.2095,-0.7613,18.8,232.7,7.23333333333333
"1878",2016-04-15 08:00:00,-105,-107,1032,-122.4890855,-96.18141732,1028.934069,218,151,-357,27682.12366,10585.88573,-26150.41076,1040.7,-0.1177,-0.0924,0.9887,0.1497,8.6,0.118,-0.0926,218.1,39524.7,0.7004,0.2678,-0.6616,0.6176,0.1983,-0.761,17.8,235.9,7.33333333333333
"1879",2016-04-15 08:15:00,-43,-53,1041,-62.17541945,-44.61599432,1037.870606,201,127,-382,26255.04194,8642.754837,-28419.71635,1040.7,-0.0597,-0.0429,0.9973,0.0735,4.2,0.0598,-0.0429,215.7,39644.7,0.6623,0.218,-0.7169,0.6182,0.1854,-0.7638,16.7,232.4,7.06666666666667
"1880",2016-04-15 08:30:00,-58,-70,1035,-76.76213745,-60.85623432,1031.916503,211,124,-375,27075.02395,8407.686058,-27779.2012,1036.6,-0.0741,-0.0587,0.9955,0.0945,5.4,0.0741,-0.0587,218.4,39691.7,0.6821,0.2118,-0.6999,0.6284,0.1675,-0.7596,14.9,233.3,7.01333333333333
"1881",2016-04-15 08:45:00,-77,-74,1034,-95.25759845,-64.66301032,1030.93057,215,126,-369,27408.2237,8571.086221,-27234.26178,1037.3,-0.0918,-0.0623,0.9938,0.111,6.4,0.092,-0.0624,214.2,39577.5,0.6925,0.2166,-0.6881,0.6264,0.1695,-0.7609,15.1,229.3,6.56
"1882",2016-04-15 09:00:00,-68,-76,1035,-86.49326945,-66.58207832,1031.916121,212,133,-373,27165.03566,9133.210809,-27598.63794,1037.7,-0.0834,-0.0642,0.9945,0.1052,6,0.0834,-0.0642,217.6,39787.4,0.6828,0.2296,-0.6937,0.6226,0.1811,-0.7613,16.2,233.8,6.61333333333333
"1883",2016-04-15 09:15:00,-52,-60,1038,-70.93063945,-51.30100132,1034.895434,204,127,-378,26503.39089,8644.525431,-28056.0281,1038.6,-0.0683,-0.0494,0.9964,0.0843,4.8,0.0683,-0.0494,215.9,39551.2,0.6701,0.2186,-0.7094,0.6201,0.1811,-0.7633,16.3,232.2,6.63333333333333
"1884",2016-04-15 09:30:00,-40,-43,1039,-59.26267445,-35.06205732,1035.89498,202,119,-385,26328.07052,7999.371392,-28689.11969,1038.2,-0.0571,-0.0338,0.9978,0.0663,3.8,0.0571,-0.0338,210.6,39752,0.6623,0.2012,-0.7217,0.62,0.1755,-0.7647,15.8,226.4,6.43333333333333
"1885",2016-04-15 09:45:00,-44,-64,1037,-63.13725345,-55.13242832,1033.897459,203,124,-383,26415.13313,8402.670325,-28508.16334,1037.3,-0.0609,-0.0532,0.9967,0.0808,4.6,0.0609,-0.0532,221.1,39762.8,0.6643,0.2113,-0.717,0.6194,0.1708,-0.7662,15.4,236.5,6.54666666666667
"1886",2016-04-15 10:00:00,-75,-58,1035,-93.32533045,-49.37076532,1031.933769,213,123,-373,27239.25938,8328.383536,-27596.8624,1037.3,-0.09,-0.0476,0.9948,0.1018,5.8,0.0901,-0.0476,207.9,39660.1,0.6868,0.21,-0.6958,0.6214,0.1738,-0.7639,15.6,223.5,6.44
"1887",2016-04-15 10:15:00,-51,-47,1041,-69.97018545,-38.87371632,1037.879016,204,117,-382,26492.45858,7839.40211,-28416.35516,1041,-0.0672,-0.0373,0.997,0.0769,4.4,0.0673,-0.0374,209.1,39633.3,0.6684,0.1978,-0.717,0.6187,0.1693,-0.7671,15.3,224.4,6.37333333333333
"1888",2016-04-15 10:30:00,-58,-72,1036,-76.76075745,-62.76708532,1032.906068,204,136,-376,26511.80614,9369.312909,-27876.25765,1037.7,-0.074,-0.0605,0.9954,0.0956,5.5,0.074,-0.0605,219.3,39594.8,0.6696,0.2366,-0.704,0.6157,0.1907,-0.7646,17.2,236.5,6.48666666666667
"1889",2016-04-15 10:45:00,-56,-58,1039,-74.82755545,-49.38488432,1035.890011,208,128,-378,26830.51399,8728.030976,-28052.9551,1039.8,-0.072,-0.0475,0.9963,0.0862,4.9,0.072,-0.0475,213.4,39787.2,0.6743,0.2194,-0.7051,0.6219,0.1834,-0.7613,16.4,229.9,6.40666666666667
"1890",2016-04-15 11:00:00,-50,-53,1038,-68.98970845,-44.61202432,1034.900191,205,121,-381,26577.89402,8162.254894,-28325.62799,1038.2,-0.0665,-0.043,0.9969,0.0791,4.5,0.0665,-0.043,212.9,39690.7,0.6696,0.2056,-0.7137,0.6207,0.1729,-0.7647,15.6,228.5,6.66
"1891",2016-04-15 11:15:00,-32,-56,1040,-51.46196345,-47.49433132,1036.8721,202,124,-383,26333.53668,8401.933052,-28508.95616,1039.2,-0.0495,-0.0457,0.9977,0.0674,3.9,0.0495,-0.0457,222.7,39709,0.6632,0.2116,-0.7179,0.6268,0.1771,-0.7588,15.8,238.5,6.69333333333333
"1892",2016-04-15 11:30:00,-68,-73,1036,-86.49645445,-63.71378432,1032.909721,208,136,-374,26839.97176,9372.041388,-27692.43148,1038.5,-0.0833,-0.0614,0.9946,0.1034,5.9,0.0834,-0.0614,216.4,39687.4,0.6763,0.2361,-0.6978,0.6158,0.1896,-0.7647,17.1,233.5,6.55333333333333
"1893",2016-04-15 11:45:00,-61,-59,1036,-79.69360945,-50.33856932,1032.917897,209,128,-378,26912.11044,8728.768249,-28052.16228,1037.2,-0.0768,-0.0485,0.9959,0.0909,5.2,0.0769,-0.0486,212.3,39841.9,0.6755,0.2191,-0.7041,0.6194,0.1822,-0.7636,16.4,228.7,6.94
"1894",2016-04-15 12:00:00,-71,-56,1037,-89.43340445,-47.46114532,1033.915957,216,121,-374,27481.6843,8169.592751,-27684.61484,1038.9,-0.0861,-0.0457,0.9952,0.0975,5.6,0.0862,-0.0457,208,39855,0.6895,0.205,-0.6946,0.6272,0.1704,-0.76,15.2,223.2,6.86666666666667
"1895",2016-04-15 12:15:00,-99,-90,1034,-116.6635325,-79.93618832,1030.92747,220,144,-363,27834.81627,10024.12693,-26690.10191,1040.6,-0.1121,-0.0768,0.9907,0.1359,7.8,0.1123,-0.0769,214.4,39845,0.6986,0.2516,-0.6698,0.6191,0.1937,-0.7611,17.4,231.8,7.4
"1896",2016-04-15 12:30:00,-114,-116,1030,-131.2429255,-104.7772753,1026.948462,221,153,-351,27933.72696,10748.54862,-25606.26415,1040.6,-0.1261,-0.1007,0.9869,0.1614,9.3,0.1265,-0.1009,218.6,39389.2,0.7092,0.2729,-0.6501,0.6215,0.1976,-0.7581,17.6,236.2,7.76
"1897",2016-04-15 12:45:00,-96,-102,1034,-113.7315935,-91.40887532,1030.916448,215,144,-363,27426.834,10020.44057,-26694.066,1041.2,-0.1092,-0.0878,0.9901,0.1401,8.1,0.1095,-0.0879,218.8,39562.8,0.6932,0.2533,-0.6747,0.6154,0.1868,-0.7658,16.9,235.7,7.54666666666667
"1898",2016-04-15 13:00:00,-149,-133,1031,-165.3059855,-120.9936063,1027.941532,239,157,-337,29417.8708,11082.50106,-24327.80223,1048.2,-0.1577,-0.1154,0.9807,0.1954,11.3,0.1584,-0.1157,216.2,39750.2,0.7401,0.2788,-0.612,0.6343,0.1937,-0.7484,17,233.2,8.12
"1899",2016-04-15 13:15:00,-120,-177,1022,-137.0256305,-163.0838223,1018.972479,223,183,-341,28127.93703,13165.61374,-24704.35221,1041,-0.1316,-0.1567,0.9788,0.2046,11.8,0.132,-0.1573,230,39684,0.7088,0.3318,-0.6225,0.6207,0.2164,-0.7536,19.2,249.2,8.34
"1900",2016-04-15 13:30:00,-127,-126,1027,-143.8900505,-114.3261173,1023.972653,227,159,-348,28430.39902,11235.98007,-25331.11454,1040.3,-0.1383,-0.1099,0.9843,0.1767,10.2,0.1388,-0.1101,218.5,39701.4,0.7161,0.283,-0.638,0.621,0.201,-0.7576,17.9,236.4,8.26
"1901",2016-04-15 13:45:00,-170,-115,1020,-185.7643945,-103.7783883,1017.062455,240,157,-336,29500.35715,11083.12803,-24236.68197,1039.1,-0.1788,-0.0999,0.9788,0.2048,11.8,0.1797,-0.1,209.2,39755.8,0.742,0.2788,-0.6096,0.6211,0.2042,-0.7567,18.2,227.4,8.46
"1902",2016-04-15 14:00:00,-139,-150,1028,-155.5525165,-137.2542503,1024.949816,224,173,-339,28203.94055,12360.56586,-24521.92177,1045.7,-0.1487,-0.1313,0.9801,0.1984,11.4,0.1493,-0.1316,221.4,39364.6,0.7165,0.314,-0.6229,0.6158,0.2164,-0.7576,19.4,240.8,8.47333333333333
"1903",2016-04-15 14:15:00,-141,-179,1022,-157.4706855,-164.9763073,1018.980231,227,185,-333,28462.91658,13328.79329,-23978.75789,1044.2,-0.1508,-0.158,0.9759,0.2184,12.6,0.1514,-0.1587,226.3,39532,0.72,0.3372,-0.6066,0.6203,0.221,-0.7526,19.6,245.9,9.07333333333333
"1904",2016-04-15 14:30:00,-97,-126,1033,-114.6828965,-114.3486653,1029.906347,216,163,-357,27527.77802,11551.08864,-26153.17567,1042.6,-0.11,-0.1097,0.9879,0.1553,8.9,0.1102,-0.1099,224.9,39688.7,0.6936,0.291,-0.659,0.6169,0.2091,-0.7588,18.7,243.6,9.48
"1905",2016-04-15 14:45:00,-168,-103,1023,-183.8293665,-92.30784532,1020.044784,243,153,-340,29738.63784,10763.55525,-24595.22022,1040.6,-0.1767,-0.0887,0.9803,0.1977,11.4,0.1776,-0.0888,206.7,40064.5,0.7423,0.2687,-0.6139,0.6221,0.2024,-0.7563,18,224.7,9.52
"1906",2016-04-15 15:00:00,-183,-116,1021,-198.4215205,-104.7215413,1018.058625,245,154,-333,29908.7973,10844.81411,-23961.44071,1042.5,-0.1903,-0.1005,0.9766,0.2152,12.4,0.1915,-0.1006,207.8,39828.3,0.7509,0.2723,-0.6016,0.6227,0.1972,-0.7572,17.6,225.4,9.38666666666667
"1907",2016-04-15 15:15:00,-167,-175,1020,-182.7886315,-161.1308673,1017.012697,235,181,-326,29118.96841,13011.69351,-23339.73011,1045.8,-0.1748,-0.1541,0.9725,0.233,13.5,0.1757,-0.1547,221.4,39521.7,0.7368,0.3292,-0.5906,0.6222,0.2159,-0.7525,19.1,240.5,9.42
"1908",2016-04-15 15:30:00,-162,-190,1020,-177.9066315,-175.4728673,1016.998362,235,186,-327,29121.76487,13414.58609,-23430.54892,1047.2,-0.1699,-0.1676,0.9711,0.2386,13.8,0.1707,-0.1684,224.6,39711.7,0.7333,0.3378,-0.59,0.6224,0.2147,-0.7526,19,243.6,9.93333333333333
"1909",2016-04-15 15:45:00,-200,-162,1013,-214.9281915,-148.6806103,1010.099653,244,178,-317,29859.13376,12775.66685,-22519.35289,1043.4,-0.206,-0.1425,0.9681,0.2505,14.5,0.2075,-0.143,214.7,39521,0.7555,0.3233,-0.5698,0.6219,0.2183,-0.752,19.3,234,9.78
"1910",2016-04-15 16:00:00,-181,-172,1015,-196.4203945,-158.2546333,1012.065467,235,184,-324,29122.96002,13253.14226,-23159.37003,1043,-0.1883,-0.1517,0.9703,0.2418,14,0.1894,-0.1523,218.9,39498.7,0.7373,0.3355,-0.5863,0.6137,0.2232,-0.7573,20,238.8,10.1133333333333
"1911",2016-04-15 16:15:00,-176,-124,1020,-191.5981435,-112.3753713,1017.057868,241,162,-334,29587.41977,11486.42696,-24055.72561,1041,-0.184,-0.1079,0.977,0.2134,12.3,0.1851,-0.1082,210.4,39825,0.7429,0.2884,-0.604,0.6191,0.2079,-0.7573,18.6,229,10.0933333333333
"1912",2016-04-15 16:30:00,-141,-158,1022,-157.4898585,-144.9038983,1018.997178,226,176,-337,28371.12507,12603.48915,-24339.97605,1041.2,-0.1513,-0.1392,0.9786,0.2055,11.9,0.1518,-0.1396,222.6,39448.7,0.7192,0.3195,-0.617,0.6176,0.2164,-0.7562,19.3,241.9,10.4733333333333
"1913",2016-04-15 16:45:00,-174,-129,1024,-189.6480405,-117.1531143,1021.017657,242,161,-334,29668.27895,11406.60778,-24054.83452,1045.1,-0.1815,-0.1121,0.977,0.2133,12.3,0.1825,-0.1123,211.7,39861.7,0.7443,0.2862,-0.6035,0.6224,0.2027,-0.756,18,229.7,10.1933333333333
"1914",2016-04-15 17:00:00,-135,-154,1032,-151.6560045,-141.0779903,1028.90952,226,172,-339,28366.39619,12281.48395,-24520.23786,1049.6,-0.1445,-0.1344,0.9803,0.1974,11.4,0.145,-0.1348,222.9,39455.4,0.7189,0.3113,-0.6215,0.6216,0.2118,-0.7541,18.8,241.7,9.73333333333333
"1915",2016-04-15 17:15:00,-176,-131,1020,-191.5917525,-119.0661743,1017.052219,243,161,-330,29753.435,11406.90383,-23692.73191,1041.8,-0.1839,-0.1143,0.9763,0.2165,12.5,0.185,-0.1145,211.9,39708.1,0.7493,0.2873,-0.5967,0.6268,0.2026,-0.7524,17.9,229.8,9.57333333333333
"1916",2016-04-15 17:30:00,-163,-134,1024,-178.9332045,-121.9423023,1021.008716,232,171,-337,28857.01744,12205.13052,-24334.72778,1043.7,-0.1714,-0.1168,0.9782,0.2075,12,0.1723,-0.1171,214.3,39672.1,0.7274,0.3077,-0.6134,0.6115,0.2204,-0.76,19.8,234.1,9.76
"1917",2016-04-15 17:45:00,-179,-196,1015,-194.4511605,-181.1963553,1012.045207,235,196,-320,29135.36689,14219.37849,-22799.23951,1046.4,-0.1858,-0.1732,0.9672,0.254,14.7,0.1869,-0.174,223,39634.1,0.7351,0.3588,-0.5752,0.6154,0.2318,-0.7534,20.6,243.6,10.0066666666667
"1918",2016-04-15 18:00:00,-108,-140,1031,-125.3794935,-127.7218423,1027.917597,218,171,-353,27700.42871,12196.5736,-25791.06642,1043.4,-0.1202,-0.1224,0.9852,0.1715,9.9,0.1205,-0.1227,225.5,39764.9,0.6966,0.3067,-0.6486,0.6136,0.2153,-0.7597,19.3,244.9,9.84
"1919",2016-04-15 18:15:00,-138,-132,1024,-154.5935055,-120.0534693,1020.99918,227,172,-342,28445.32295,12282.55214,-24790.42739,1039.6,-0.1487,-0.1155,0.9821,0.1883,10.9,0.1493,-0.1157,217.8,39680.8,0.7169,0.3095,-0.6247,0.616,0.2238,-0.7553,20,237.8,10.06
"1920",2016-04-15 18:30:00,-183,-129,1020,-198.4092055,-117.1481253,1017.056955,243,164,-328,29757.42661,11648.35258,-23512.37183,1042.8,-0.1903,-0.1123,0.9753,0.2209,12.8,0.1914,-0.1126,210.6,39673.9,0.7501,0.2936,-0.5926,0.6236,0.2104,-0.7529,18.6,229.2,10.1066666666667
"1921",2016-04-15 18:45:00,-187,-165,1016,-202.2691975,-151.5575453,1013.064971,241,180,-324,29609.58966,12935.34008,-23154.22003,1044.1,-0.1937,-0.1452,0.9703,0.2421,14,0.195,-0.1457,216.8,39751.3,0.7449,0.3254,-0.5825,0.6179,0.2181,-0.7554,19.4,236.3,9.55333333333333
"1922",2016-04-15 19:00:00,-207,-212,1005,-221.6946005,-196.4721253,1002.132993,242,197,-306,29719.73791,14303.55157,-21529.20377,1045,-0.2121,-0.188,0.959,0.2835,16.5,0.2138,-0.1891,221.5,39387.3,0.7546,0.3632,-0.5466,0.6214,0.2262,-0.7501,20,241.5,9.32
"1923",2016-04-15 19:15:00,-213,-174,1010,-227.5734905,-160.1411103,1007.12223,247,184,-312,30112.79625,13260.66586,-22065.92683,1044.9,-0.2178,-0.1533,0.9639,0.2663,15.4,0.2196,-0.1539,215.1,39617.3,0.7601,0.3347,-0.557,0.6205,0.2221,-0.7521,19.7,234.8,9.24666666666667
"1924",2016-04-15 19:30:00,-138,-156,1028,-154.5733775,-142.9901373,1024.944528,227,173,-338,28449.61981,12362.66737,-24429.21586,1046.4,-0.1477,-0.1367,0.9795,0.2012,11.6,0.1483,-0.1371,222.8,39484.2,0.7205,0.3131,-0.6187,0.6212,0.212,-0.7544,18.8,241.6,9.09333333333333
"1925",2016-04-15 19:45:00,-114,-125,1033,-131.2360465,-113.3773153,1029.914736,222,162,-350,28022.84876,11474.18368,-25516.02834,1044.4,-0.1257,-0.1086,0.9861,0.1661,9.6,0.126,-0.1088,220.8,39598,0.7077,0.2898,-0.6444,0.6211,0.209,-0.7553,18.6,239.4,9.25333333333333
"1926",2016-04-15 20:00:00,-165,-155,1021,-180.8600155,-142.0153063,1018.019124,232,178,-331,28867.51773,12768.36386,-23793.45099,1043.7,-0.1733,-0.1361,0.9754,0.2203,12.7,0.1742,-0.1365,218.1,39528.4,0.7303,0.323,-0.6019,0.6149,0.2221,-0.7566,19.9,238,8.94666666666667
"1927",2016-04-15 20:15:00,-125,-105,1028,-141.9623475,-94.25472732,1024.979887,217,163,-351,27614.71387,11551.16407,-25610.41815,1039,-0.1366,-0.0907,0.9865,0.164,9.4,0.1371,-0.0908,213.6,39394.1,0.701,0.2932,-0.6501,0.6056,0.2249,-0.7633,20.4,234,8.72
"1928",2016-04-15 20:30:00,-132,-112,1028,-148.7715835,-100.9391393,1024.97736,229,153,-350,28587.38849,10754.3365,-25509.59416,1040.6,-0.143,-0.097,0.985,0.1728,9.9,0.1435,-0.0972,214.2,39794.9,0.7184,0.2702,-0.641,0.6193,0.1975,-0.7599,17.7,231.8,8.32
"1929",2016-04-15 20:45:00,-96,-123,1028,-113.7097445,-111.4861263,1024.952427,214,163,-354,27367.25481,11549.28317,-25883.77896,1037.2,-0.1096,-0.1075,0.9881,0.1535,8.8,0.1098,-0.1077,224.4,39399.5,0.6946,0.2931,-0.657,0.6184,0.2131,-0.7564,19,243.4,7.68
"1930",2016-04-15 21:00:00,-124,-116,1029,-140.9790895,-104.7689523,1025.961743,222,158,-351,28019.00978,11152.06817,-25605.9627,1040.9,-0.1354,-0.1007,0.9857,0.1687,9.7,0.1359,-0.1008,216.6,39561.3,0.7082,0.2819,-0.6472,0.6141,0.2063,-0.7618,18.6,235.2,7.66666666666667
"1931",2016-04-15 21:15:00,-94,-82,1034,-111.8025315,-72.29412132,1030.931696,219,139,-366,27746.86376,9620.938302,-26961.38571,1039.5,-0.1076,-0.0695,0.9918,0.1281,7.4,0.1078,-0.0696,212.9,39866.9,0.696,0.2413,-0.6763,0.6192,0.1888,-0.7622,17,229.8,7.42666666666667
"1932",2016-04-15 21:30:00,-79,-99,1036,-97.18298745,-88.55529532,1032.893645,214,140,-367,27338.72886,9697.9187,-27055.77552,1041.2,-0.0933,-0.085,0.992,0.1263,7.3,0.0935,-0.0852,222.3,39667,0.6892,0.2445,-0.6821,0.6225,0.1804,-0.7615,16.2,238.5,7.49333333333333
"1933",2016-04-15 21:45:00,-57,-63,1038,-75.79620545,-54.16392332,1034.895243,208,124,-377,26828.45479,8405.694852,-27962.23456,1039.1,-0.0729,-0.0521,0.996,0.0897,5.1,0.073,-0.0522,215.5,39652.3,0.6766,0.212,-0.7052,0.6233,0.1725,-0.7627,15.5,231,7.48
"1934",2016-04-15 22:00:00,-74,-59,1036,-92.35120245,-50.32670032,1032.923695,209,130,-373,26918.03448,8889.329627,-27600.72158,1038.3,-0.0889,-0.0485,0.9949,0.1013,5.8,0.0891,-0.0485,208.6,39565.1,0.6803,0.2247,-0.6976,0.6156,0.1878,-0.7654,17,225.6,7.25333333333333
"1935",2016-04-15 22:15:00,-72,-74,1036,-90.39018545,-64.66596132,1032.910698,210,137,-373,27004.79184,9453.962082,-27600.61667,1038.9,-0.087,-0.0622,0.9943,0.107,6.1,0.0871,-0.0623,215.6,39754.6,0.6793,0.2378,-0.6943,0.6163,0.1906,-0.7641,17.2,232.8,7.55333333333333
"1936",2016-04-15 22:30:00,-76,-63,1035,-94.29442645,-54.14899732,1031.93018,215,129,-370,27409.54562,8812.865891,-27324.88405,1037.6,-0.0909,-0.0522,0.9945,0.1048,6,0.091,-0.0522,209.9,39693.8,0.6905,0.222,-0.6884,0.6251,0.1827,-0.7589,16.3,226.2,7.19333333333333
"1937",2016-04-15 22:45:00,-53,-64,1039,-71.90109445,-55.12259732,1035.883831,207,127,-379,26747.29036,8646.847555,-28143.97709,1039.8,-0.0691,-0.053,0.9962,0.0871,5,0.0692,-0.053,217.5,39777.7,0.6724,0.2174,-0.7075,0.6219,0.1772,-0.7628,15.9,233.4,6.84666666666667
"1938",2016-04-15 23:00:00,-68,-89,1036,-86.48184645,-79.00704832,1032.896809,208,144,-369,26850.31943,10015.94149,-27241.58042,1039.5,-0.0832,-0.076,0.9936,0.1127,6.5,0.0833,-0.0761,222.4,39539.4,0.6791,0.2533,-0.689,0.6194,0.1961,-0.7602,17.6,240,6.90666666666667
"1939",2016-04-15 23:15:00,-50,-64,1036,-68.97877345,-55.12775732,1032.908956,209,128,-376,26913.89024,8728.547636,-27871.50738,1036.7,-0.0665,-0.0532,0.9964,0.0852,4.9,0.0666,-0.0532,218.6,39716.1,0.6777,0.2198,-0.7018,0.6295,0.1798,-0.7559,15.9,234.6,7.24
"1940",2016-04-15 23:30:00,-66,-66,1039,-84.55686145,-57.02238632,1035.888015,211,131,-375,27080.18486,8971.581239,-27779.88911,1040.9,-0.0812,-0.0548,0.9952,0.098,5.6,0.0813,-0.0548,214,39818.9,0.6801,0.2253,-0.6977,0.6212,0.1839,-0.7618,16.5,230.5,7.25333333333333
"1941",2016-04-15 23:45:00,-63,-70,1035,-81.63044245,-60.85166932,1031.918733,206,134,-375,26674.41441,9209.564239,-27784.14802,1036.9,-0.0787,-0.0587,0.9952,0.0982,5.6,0.0788,-0.0587,216.7,39601.8,0.6736,0.2326,-0.7016,0.6162,0.188,-0.7648,17,233.7,7.50666666666667
"1942",2016-04-16 00:00:00,-70,-60,1039,-88.45698345,-51.28376032,1035.894641,213,128,-374,27242.05585,8731.276115,-27687.68121,1040.9,-0.085,-0.0493,0.9952,0.0982,5.6,0.0851,-0.0493,210.1,39811.7,0.6843,0.2193,-0.6955,0.6227,0.182,-0.761,16.3,226.4,7.6
"1943",2016-04-16 00:15:00,-56,-60,1038,-74.82528345,-51.29734932,1034.897218,206,132,-378,26670.27017,9048.782249,-28054.93382,1038.9,-0.072,-0.0494,0.9962,0.0873,5,0.0721,-0.0494,214.4,39752.5,0.6709,0.2276,-0.7057,0.6183,0.1902,-0.7626,17.1,231.5,7.52
"1944",2016-04-16 00:30:00,-57,-70,1037,-75.78936845,-60.85553332,1033.898415,204,130,-376,26507.38251,8885.974182,-27875.66802,1038.5,-0.073,-0.0586,0.9956,0.0936,5.4,0.073,-0.0586,218.8,39479.8,0.6714,0.2251,-0.7061,0.6181,0.1806,-0.7651,16.3,235,7.38
"1945",2016-04-16 00:45:00,-77,-86,1036,-95.24753445,-76.13134432,1032.903244,211,139,-370,27090.53253,9615.481345,-27329.03805,1040.1,-0.0916,-0.0732,0.9931,0.1172,6.7,0.0917,-0.0733,218.6,39664,0.683,0.2424,-0.689,0.617,0.187,-0.7644,16.9,235.5,6.99333333333333
"1946",2016-04-16 01:00:00,-76,-81,1035,-94.27799245,-71.35391932,1031.915654,213,140,-372,27252.68292,9697.732957,-27508.20558,1038.7,-0.0908,-0.0687,0.9935,0.1138,6.5,0.0909,-0.0688,217.1,39918.1,0.6827,0.2429,-0.6891,0.6173,0.191,-0.7632,17.2,234.3,7.57333333333333
"1947",2016-04-16 01:15:00,-75,-82,1038,-93.30475645,-72.30824032,1034.887938,211,136,-368,27090.10051,9373.591369,-27148.08833,1041.6,-0.0896,-0.0694,0.9936,0.1133,6.5,0.0897,-0.0695,217.8,39481.1,0.6862,0.2374,-0.6876,0.6218,0.185,-0.761,16.6,234.3,7.89333333333333
"1948",2016-04-16 01:30:00,-89,-105,1036,-106.9141195,-94.28113932,1032.893263,213,152,-361,27271.31907,10663.19704,-26515.78292,1042.7,-0.1025,-0.0904,0.9906,0.1367,7.9,0.1027,-0.0905,221.4,39503.4,0.6904,0.2699,-0.6712,0.6179,0.2021,-0.7599,18.1,239.5,8.26
"1949",2016-04-16 01:45:00,-101,-109,1031,-118.5921695,-98.09753432,1027.939492,215,153,-358,27437.91894,10744.89713,-26243.31321,1039.4,-0.1141,-0.0944,0.989,0.1481,8.5,0.1143,-0.0945,219.6,39458.9,0.6954,0.2723,-0.6651,0.6149,0.2012,-0.7625,18.1,237.7,8.45333333333333
"1950",2016-04-16 02:00:00,-107,-121,1028,-124.4218415,-109.5644253,1024.958947,220,154,-353,27851.08798,10828.58841,-25787.81014,1038.3,-0.1198,-0.1055,0.9872,0.1597,9.2,0.1201,-0.1057,221.4,39470.9,0.7056,0.2743,-0.6533,0.6222,0.1954,-0.758,17.4,238.8,8.74666666666667
"1951",2016-04-16 02:15:00,-104,-128,1033,-121.4966975,-116.2539323,1029.907855,215,163,-355,27447.96137,11550.13075,-25973.31359,1043.5,-0.1164,-0.1114,0.9869,0.1611,9.3,0.1167,-0.1116,223.7,39514.7,0.6946,0.2923,-0.6573,0.6134,0.2087,-0.7617,18.8,242.5,8.88666666666666
"1952",2016-04-16 02:30:00,-164,-194,1013,-179.8471795,-179.3000063,1010.057773,231,191,-325,28800.84521,13814.19866,-23253.55666,1041.5,-0.1727,-0.1722,0.9698,0.2438,14.1,0.1736,-0.173,224.9,39510.1,0.7289,0.3496,-0.5885,0.6164,0.2229,-0.7552,19.9,244.8,8.96666666666667
"1953",2016-04-16 02:45:00,-148,-172,1021,-164.2922575,-158.2799203,1017.997823,230,183,-330,28708.90109,13169.56128,-23705.20054,1043.2,-0.1575,-0.1517,0.9758,0.2187,12.6,0.1581,-0.1523,223.9,39491.5,0.727,0.3335,-0.6003,0.6234,0.2223,-0.7497,19.6,243.6,8.93333333333333
"1954",2016-04-16 03:00:00,-159,-186,1016,-174.9875165,-171.6555183,1013.035536,232,187,-326,28878.60268,13492.82042,-23342.6982,1042.3,-0.1679,-0.1647,0.972,0.2352,13.6,0.1687,-0.1654,224.4,39508.4,0.7309,0.3415,-0.5908,0.6214,0.2207,-0.7518,19.6,244,9.54
"1955",2016-04-16 03:15:00,-166,-212,1014,-181.7785135,-196.5022953,1011.035318,233,197,-320,28972.91125,14298.4604,-22800.92342,1045.9,-0.1738,-0.1879,0.9667,0.2559,14.8,0.1747,-0.189,227.2,39544.4,0.7327,0.3616,-0.5766,0.6213,0.2245,-0.7507,19.9,247.1,10.06
