Xcal,Ycal,Zcal
-21.30494945,-19.80359332,1036.881677
-26.16915645,-23.62315132,1035.8895
-32.00653645,-29.35103332,1037.869692
-49.54294445,-17.86545832,1036.896225
-46.59639745,-44.63140932,1036.872291
-32.96104545,-48.46831432,1035.87164
-54.38889145,-40.80159632,1035.887908
-53.41701445,-40.79928132,1039.852178
-47.55271145,-62.79124732,1036.857404
-44.64816245,-45.58906432,1036.870592
-47.56094945,-53.23457132,1034.883116
-49.50733745,-55.14278932,1036.864752
-60.21624945,-56.08938232,1035.877672
-80.65491345,-64.67267032,1035.879775
-95.25076145,-71.35462032,1029.933742
-77.73802845,-60.85128632,1036.872844
-87.45593245,-79.95954332,1035.869985
-47.53035345,-85.73195032,1035.846857
-55.32562845,-77.12622032,1030.901793
-69.90771845,-101.0082503,1030.888308
-71.88466045,-72.32751932,1035.869305
-63.08888545,-104.8371503,1031.873137
-72.85241845,-77.10817232,1032.892179
-71.87650645,-78.06733532,1029.917389
-62.13575645,-83.80901832,1032.881624
-62.12620145,-92.41390032,1029.900824
-20.29844145,-53.26013532,1034.870628
-53.41707745,-37.93663632,1033.907525
-34.90834645,-49.42070332,1037.854083
-19.30518245,-72.38004932,1031.880505
-39.80176945,-22.65373332,1036.88773
-30.05420345,-34.13281132,1036.873586
-20.32852845,-23.62620832,1038.860361
-35.88748545,-43.68481632,1037.859371
-14.49025645,-17.89994032,1034.897811
-20.31897345,-32.23109032,1035.879561
-35.90253945,-28.39074532,1038.863462
-23.23445745,-38.91754032,1037.857608
-5.698579452,-46.58544832,1031.89605
-23.24997845,-22.66844732,1037.871327
-34.92526845,-30.30654432,1034.896686
-24.22090045,-25.53502132,1037.869352
-12.55705445,-4.517739317,1037.881754
-22.26765445,-31.27262832,1036.872439
-17.42310845,-5.471424317,1034.90964
-14.47471445,-35.10324832,1036.865643
-18.38625945,-16.93965232,1035.891581
-29.07869545,-36.99959732,1038.853077
-27.15054645,-16.92901432,1038.869132
-30.06426745,-22.66447732,1034.900912
-39.80357445,-21.69629032,1038.870895
-32.02023145,-15.01359832,1037.881797
-39.79675845,-27.43368532,1035.892516
-36.86802545,-35.08386332,1034.893543
-64.10452345,-61.82231832,1033.892256
-37.82251345,-55.15535932,1034.877042
-29.05181445,-62.81101532,1033.875393
-93.29157045,-83.78222332,1029.922359
-74.82163145,-55.12066532,1034.89399
-82.57350745,-93.34813532,1032.88292
-115.6857945,-82.80700932,1027.951066
-88.43282045,-75.18190632,1032.900929
-72.85150545,-78.06400132,1032.891372
-110.8297835,-71.33920532,1030.932057
-93.27057145,-105.7662903,1029.903798
-109.8615795,-66.55935932,1032.918004
-115.6853275,-83.76203132,1028.941438
-100.1085565,-82.81919632,1030.917467
-98.18221245,-61.79117032,1032.916687
-82.56484445,-101.9514033,1031.884478
-84.53316545,-79.96551032,1031.903931
-77.72936545,-69.45455432,1035.874402
-86.49781345,-62.75714832,1033.901707
-85.51003245,-76.14208832,1030.916426
-74.80566445,-71.37056532,1033.889092
-76.73842045,-84.75357332,1029.91397
-50.44587945,-90.50997032,1033.861802
-47.54315645,-71.39612932,1033.876604
-37.79830845,-80.96193532,1035.846432
-50.47278145,-63.74433732,1036.857935
-39.77304145,-51.33102432,1033.889983
-30.05970245,-27.44362232,1034.896877
-54.38294645,-47.49159232,1036.873438
-55.35115045,-52.27143832,1034.887491
-29.08969345,-23.62121932,1034.899659
-26.17187445,-21.70987932,1037.873472
-25.18772445,-32.22571832,1036.87297
-52.45844945,-23.59769332,1036.892721
-32.01842645,-15.97104132,1035.898632
-24.19854245,-48.47572432,1036.858805
-28.13471745,-5.458960317,1037.888083
-30.05602945,-32.22115332,1036.8752
-23.24496745,-27.44839932,1036.876113
-38.83585845,-15.00720732,1037.884919
-23.25957545,-12.15513532,1036.889025
-31.03017845,-30.31100332,1033.903723
-37.86037145,-16.91977832,1037.882859
-49.52604345,-36.02540232,1037.872071
-41.74541845,-27.42943832,1038.866945
-40.75806245,-41.76778632,1038.854394
-53.40242745,-55.13833032,1037.857715
-65.08595545,-53.21975132,1032.908786
-56.32982245,-47.49057332,1035.883151
-92.30417245,-100.0290013,1033.87291
-56.31430145,-63.73966632,1035.869432
-41.71666945,-57.06094432,1037.850749
-75.78068445,-70.41301632,1034.881524
-157.5176525,-118.1366513,1023.975669
-104.9467325,-114.3569883,1030.893066
-132.2097285,-112.4221873,1027.933631
-78.69345045,-79.01273832,1034.875599
-93.29520145,-80.91312232,1031.907138
-131.2725875,-74.18994032,1027.965465
-111.7678795,-106.7071933,1026.937928
-133.1929655,-102.8621773,1028.933326
-124.4423315,-90.44381032,1029.930982
-126.3874025,-91.40023432,1026.95753
-125.4201115,-85.66455932,1028.944284
-143.8950405,-110.5003803,1026.949418
-102.0581505,-80.90490532,1031.911152
-47.46969145,-146.9090413,1030.839314
-86.48594445,-75.18292532,1033.891216
-127.3815745,-71.32449132,1029.94846
-97.17294445,-99.06941432,1032.884768
-57.29620045,-54.18207732,1033.89559
-84.56463245,-48.42073232,1034.904099
-44.61894645,-76.17559232,1036.844768
-67.98498445,-78.06533832,1036.853858
-58.24703645,-78.07688932,1033.875861
-36.85568945,-48.46466232,1035.873424
-72.86471245,-65.63580332,1035.8754
-20.30984345,-41.78938032,1035.871491
-29.08374845,-30.31121532,1035.885189
-31.03287545,-29.35194632,1037.869246
-29.09831445,-16.92638132,1039.861203
-19.34074745,-37.01114832,1035.87508
-21.30361145,-19.80601432,1033.90814
-18.37574945,-28.40879332,1036.873076
-35.91808145,-11.18743732,1036.89563
-30.05420345,-34.13281132,1036.873586
-24.22682445,-19.79924032,1038.865373
-20.33901745,-13.11128232,1039.860417
-20.33997245,-10.24702332,1035.898122
-20.32670245,-25.53786632,1038.858747
-31.04614545,-14.06110332,1034.908621
-30.06148645,-27.44039432,1038.861593
-21.29032045,-36.05107232,1038.850316
-24.23368245,-12.15341532,1037.88065
-48.55830645,-30.29053432,1038.867646
-49.53612845,-23.60285332,1033.917846
-44.64635745,-46.54650732,1034.887427
-40.75901745,-38.90352732,1034.892099
-63.16417645,-27.41258032,1034.912041
-67.98591845,-76.15529432,1034.873114
-78.69988345,-70.41350532,1030.918146
-87.45824645,-76.13864832,1032.899676
-68.96369845,-71.37604332,1033.886416
-94.24652545,-102.8986973,1028.915486
-94.27933045,-71.35149832,1034.889191
-92.32744345,-76.13246932,1034.884264
-100.0907425,-101.9349693,1031.892506
-95.23203445,-91.42622232,1030.907974
-97.15243345,-119.1442443,1029.894284
-51.42867045,-80.95076732,1033.870318
-71.88328045,-74.23837032,1036.85887
-69.89674145,-113.4324133,1032.860175
-106.9410635,-65.60707632,1031.926294
-98.18401745,-60.83372732,1034.899852
-87.47145345,-63.71045032,1035.883704
-97.17205245,-99.07102832,1030.90241
-71.88877945,-67.54918132,1034.882161
-77.73301745,-65.63123832,1035.87763
-66.98900745,-99.09852432,1031.879763
-75.79342445,-58.93984032,1038.855924
-45.60904145,-58.96975732,1036.85974
-53.41019845,-46.53667632,1036.873799
-29.08190145,-33.17708832,1037.865126
-31.04521145,-15.97114732,1036.889365
-47.58653445,-25.51714432,1032.924161
-23.26182645,-11.19688532,1039.863369
-32.01381945,-22.65861632,1039.857699
-20.34269045,-8.333751317,1037.882094
-23.24859845,-24.57929832,1038.860892
-19.36081245,-16.93712532,1037.874385
-23.24632645,-26.49176332,1037.868099
-12.55064245,-12.16275732,1039.857656
-20.33400645,-17.89123432,1038.865203
-12.55338145,-9.295270317,1039.860077
-18.39764045,-6.423112317,1038.873995
-12.55977245,-2.604467317,1039.865726
-11.58702445,-1.649551317,1039.866087
-17.42442545,-6.423218317,1039.864728
-18.39536845,-8.335577317,1037.881202
-16.45078545,-5.469916317,1037.882731
-18.39076145,-15.02315232,1041.840269
-25.20916945,-10.24084432,1037.88271
-29.09653045,-16.92960932,1035.896487
-27.14965445,-16.93062832,1036.886774
-28.11919645,-21.70805332,1037.874364
-44.67374745,-17.87163732,1034.911637
-39.78714045,-38.90121232,1038.856369
-57.28475645,-67.56126232,1036.857829
-96.24627145,-51.27645632,1035.898209
-104.9959925,-64.65065232,1034.899746
-107.8937465,-86.63601532,1029.926628
-68.96278545,-72.33187232,1033.885609
-104.0086575,-78.03478532,1032.905644
-103.0003025,-114.3572003,1032.874532
-115.6839265,-86.62709732,1031.912554
-102.0499755,-87.59893632,1027.940787
-122.4749235,-111.4738743,1029.912336
-131.2333495,-114.3363723,1025.949213
-123.4773335,-81.84145532,1030.928978
-104.9864375,-73.25553432,1031.918946
-111.8148675,-58.91332232,1029.951815
-88.43600545,-72.31361232,1033.894529
-98.16896345,-76.12779832,1033.895761
-83.53440745,-105.7746133,1030.890517
-98.12972545,-116.2742303,1031.879509
-66.02950845,-83.80698032,1030.90105
-81.63086745,-61.80507732,1034.891463
-50.44314045,-93.37745732,1033.859381
-82.58448445,-80.92397232,1030.911053
-37.83070945,-47.50711332,1036.865856
-45.58534545,-81.91288132,1032.875656
-44.64586945,-48.45574432,1037.85935
-23.23035945,-42.74166332,1036.863201
-25.19411545,-25.53491532,1036.878619
-24.21998745,-26.49085032,1037.868545
-23.24770645,-24.58091232,1036.878534
-32.98387045,-24.57258932,1035.891815
-25.21099545,-8.329186317,1037.884324
-29.10287945,-12.14723632,1039.865238
-13.49147745,-44.66325832,1035.865948
-19.35395445,-24.58295032,1038.859108
-12.55750045,-4.516932317,1038.872933
-15.48304845,0.264951683,1038.878306
-14.50390945,-5.470935317,1038.873018
-19.37268145,-4.511348317,1037.884876
-6.718719452,-1.654116317,1039.863857
-7.684609452,-10.25485732,1040.848219
-14.50620245,-2.604255317,1037.88426
-20.34362445,-6.423707317,1035.90135
-18.40220545,-1.643967317,1038.87803
-16.45029745,-7.379153317,1040.854654
-20.34039745,-11.20043132,1038.870852
-16.43753645,-19.80654432,1038.861805
-32.98883945,-21.70106732,1040.850131
-27.15054645,-16.92901432,1038.869132
-26.18009145,-13.10741832,1037.880735
-35.90396145,-24.57146432,1033.910795
-74.82437045,-52.25317832,1034.896411
-94.28756845,-61.79482232,1032.914903
-60.22310745,-48.44355732,1034.892949
-68.96960145,-66.59447732,1036.863988
-106.9128025,-93.32934532,1027.938175
-106.9123355,-94.28436732,1028.928547
-118.6231695,-67.50777832,1031.930032
-117.6435635,-74.19868732,1032.915116
-129.3051585,-96.17421932,1029.92837
-108.8413765,-114.3533363,1030.89485
-115.6875785,-82.80378132,1031.915782
-84.55280545,-58.93807932,1030.930506
-105.9619035,-72.29717832,1033.902557
-152.6611955,-106.6696543,1025.965481
-128.3420075,-84.70599132,1028.946429
-114.6975255,-98.10118632,1027.937708
-73.77085345,-134.4578063,1031.853026
-119.5744935,-89.49335332,1028.93838
-94.27567845,-75.17481432,1034.885963
-83.57177745,-69.44826932,1036.868257
-106.9560965,-51.26722032,1034.911936
-80.65582645,-63.71684132,1035.880582
-88.43464645,-73.27024832,1032.902543
-94.25561345,-95.24883732,1032.886658
-43.67815345,-41.76666132,1036.873374
-73.84523145,-57.98906532,1034.891123
-58.29493745,-29.32718932,1036.890555
-41.73312445,-38.90180732,1035.883724
-52.43286445,-51.31512032,1038.851676
-51.48247445,-27.41950132,1039.862584
-37.85306745,-24.56641032,1037.876403
-28.12238145,-18.83975932,1038.867964
-32.01655845,-19.79112932,1039.86012
-30.05008445,-38.91114932,1037.86073
-11.55328545,-35.10679432,1035.873126
-19.35393345,-25.53716532,1040.840659
-26.16592945,-28.39987532,1038.859002
-39.79945545,-26.47462832,1039.858039
-32.99478445,-15.01107132,1039.864601
-36.88993745,-12.14396732,1034.912911
-29.08374845,-30.31121532,1035.885189
-42.70723145,-38.90008732,1036.875349
-35.89389745,-36.03979832,1035.883469
-43.68547845,-33.16581432,1034.898279
-47.58146045,-33.15974132,1037.8736
-71.91933345,-36.96023232,1037.881522
-53.40975245,-46.53748332,1035.88262
-63.14362345,-49.39584032,1035.884659
-52.44201545,-40.80261532,1036.878195
-65.08136945,-58.95311132,1034.886302
-95.24893545,-73.26627832,1029.932128
-145.8574375,-94.25026832,1025.97285
-120.5476875,-90.44746232,1029.929198
-161.3899595,-140.1194873,1020.985355
-166.2204065,-178.3505033,1017.981768
-141.9226215,-136.3103963,1025.935558
-137.0666315,-123.8883773,1026.934998
-147.7865205,-112.4108073,1023.976051
-137.0789675,-110.5075783,1025.955117
-170.1816785,-109.5255493,1020.024014
-123.4851045,-73.23980132,1029.945062
-96.22030345,-76.13204532,1030.921332
-136.1130565,-102.8610523,1026.952306
-144.8856445,-90.43109332,1022.010916
-113.7425495,-79.93892732,1030.926132
-107.8892025,-90.46094532,1027.941042
-91.38344445,-45.54604732,1035.900821
-100.1199585,-71.34844132,1031.91833
-91.35790145,-71.35504432,1033.896674
-69.93600045,-72.33176632,1032.894876
-68.01012345,-50.34871832,1033.903724
-70.95117145,-30.27195632,1035.904367
-31.02648445,-36.04274932,1037.863597
-38.82764145,-23.60966832,1037.877656
-21.30815545,-15.98108432,1035.893726
-14.47654045,-33.19159032,1036.867257
-19.36314745,-12.16201532,1032.922525
-18.38757645,-17.89144632,1040.846669
-8.663323452,-3.565562317,1037.880777
-11.58110045,-7.385332317,1038.870066
-12.55750045,-4.516932317,1038.872933
-10.61062445,-4.517951317,1039.86322
-6.718294452,-0.700708317,1036.891127
-6.716447452,-3.566581317,1038.871064
-8.673345452,5.994341683,1039.871205
-10.61385145,0.258772683,1036.893718
-9.644225452,1.219337683,1043.832332
-3.800008452,0.255609683,1040.855312
-6.720991452,0.258348683,1040.85665
-6.721925452,2.168392683,1038.875906
-3.800029452,1.209824683,1038.873761
-10.61425545,-1.648850317,1041.847999
-10.61563545,0.262000683,1040.858434
-11.58700345,-2.603766317,1041.847638
-11.58568645,-1.651972317,1036.89255
-13.53663945,1.218954683,1038.878221
-16.45624245,-0.689157317,1039.869124
-16.45350345,-3.556644317,1039.866703
-19.36900845,-9.288879317,1039.863199
-21.32136245,-3.552886317,1038.877754
-33.95298745,-28.39660632,1033.906675
-25.19912645,-20.75496332,1037.873833
-40.77727745,-19.78694732,1034.908239
-46.60234245,-37.94141332,1035.886761
-66.06919245,-43.65974132,1033.908481
-96.24673845,-50.32143432,1034.907837
-117.6349215,-81.84774032,1029.935123
-51.44370345,-66.61091132,1036.85596
-128.3319855,-94.26589532,1026.956001
-78.69941645,-71.36852732,1031.908518
-84.55552345,-57.02480732,1032.914478
-89.41423145,-67.53355432,1033.89901
-84.53770945,-76.14058032,1033.889517
-95.25623945,-65.61964632,1029.938584
-106.9415095,-65.60626932,1032.917473
-80.66361845,-54.16097232,1032.915115
-66.05643145,-56.08713232,1031.915632
-84.56783845,-44.59822332,1033.916148
-76.77993045,-42.69467632,1032.923015
-67.01728945,-70.42204032,1033.886331
-32.95556745,-54.20328832,1035.866798
-39.78669445,-38.90201932,1037.86519
-32.96694845,-43.68674832,1038.849212
-39.78488945,-39.85946232,1035.882025
-30.07244245,-15.97044632,1038.871277
-26.15911345,-34.13727032,1035.880623
-20.31757245,-35.09615632,1038.850677
-22.28498045,-14.06609232,1038.869323
-23.25184645,-18.84835932,1033.909839
-21.30267745,-21.71605832,1035.888884
-14.50756145,-1.647619317,1038.876246
-16.45121045,-6.423324317,1040.855461
-18.38623845,-17.89386732,1037.873132
-14.50664845,-2.603448317,1038.875439
-14.50072445,-8.339229317,1037.879418
-16.45307845,-2.603236317,1036.893973
-6.712328452,-8.344919317,1039.858208
-12.55478245,-6.430204317,1036.888961
-19.37223545,-4.512155317,1036.893697
-18.39766145,-5.468897317,1036.892444
-23.25868345,-12.15674932,1034.906667
-23.25772845,-15.02100832,1038.868962
-37.85580645,-21.69892332,1037.878824
-54.39250145,-38.88671032,1039.854238
-38.81207845,-41.76719132,1041.827039
-79.68583845,-58.94022332,1033.901813
-101.0913475,-73.25999332,1030.925983
-110.8238385,-78.02920132,1031.917587
-95.25619745,-67.52807632,1033.901686
-92.28504145,-118.1929803,1029.892861
-122.4667275,-119.1221203,1027.923522
-153.6412685,-99.02372332,1023.990025
-152.6283275,-141.0794983,1025.936429
-125.4004925,-105.7377753,1027.936158
-146.8018825,-124.8358833,1025.947472
-168.2092385,-136.2897803,1020.991705
-149.7274095,-121.0082143,1027.934396
-157.4980125,-139.1640823,1024.949094
-181.8738065,-101.8663473,1022.01818
-147.7805755,-119.1008033,1024.961581
-164.3410505,-109.5286063,1022.994875
-189.6206925,-143.9195543,1017.030345
-135.1220485,-121.0227163,1026.936527
-161.3949705,-135.3395353,1021.980569
-92.31924745,-83.78071532,1032.89545
-121.5282275,-81.84650932,1026.96337
-126.3901205,-89.48696232,1028.941502
-128.3301595,-96.17755332,1026.954387
-109.8478845,-80.89679432,1032.905899
-66.03999745,-73.29205432,1031.901106
-98.18539745,-58.92287632,1033.910287
-81.64275745,-48.42508532,1032.920403
-70.93021445,-50.34759332,1031.922704
-78.71264445,-57.98611432,1032.910995
-46.60875445,-30.29639532,1033.910859
-36.88944945,-14.05320432,1037.884834
-41.73947345,-34.11943432,1039.852475
-23.26456545,-8.329398317,1039.86579
-20.32946245,-21.71616432,1036.879617
-25.20598445,-13.10913832,1036.88911
-18.39810745,-5.468090317,1037.883623
-23.26685845,-5.462718317,1038.877032
-11.58611145,-2.605380317,1039.86528
-19.37493245,-3.553098317,1040.85922
-11.58659945,-0.696143317,1036.893357
-14.50484345,-3.560891317,1036.892274
-11.58613245,-1.651165317,1037.883729
-12.56251145,0.263019683,1039.868147
-12.56070645,-0.694423317,1037.884982
-11.58475245,-3.562016317,1038.873294
-17.42306645,-7.379854317,1038.872742
-22.29595745,-1.641929317,1036.897456
-22.28406745,-15.02192132,1038.868516
-17.42030645,-11.20155632,1040.851872
-43.69460845,-23.60752432,1034.906349
-39.79034645,-35.07870332,1037.868418
-86.50101945,-58.93463932,1032.913756
-102.0458355,-93.33148932,1030.909482
-102.0846275,-53.18586432,1031.934555
-130.2596465,-116.2457153,1029.911869
-124.4405055,-92.35546832,1029.929368
-121.5021965,-109.5647433,1027.931146
-100.1112955,-79.95170932,1030.919888
-122.4325005,-154.4886003,1026.902484
-152.6279025,-140.1260903,1022.963699
-175.9998855,-135.3258403,1021.987259
-116.6498585,-93.31940832,1028.933814
-126.3814575,-98.09023032,1027.94306
-164.2744645,-176.4414783,1016.991311
-154.5902365,-126.7386233,1027.931784
-138.0403135,-122.9332493,1024.953893
-110.8274905,-74.20588532,1031.920815
-96.23217245,-63.70626832,1030.931823
-114.7080145,-87.58626032,1028.937764
-69.96521645,-41.74523832,1032.9207
-84.53269845,-80.92053232,1032.894303
-76.77124645,-52.25215932,1033.906124
-71.90931145,-46.52013632,1035.891094
-41.72764645,-44.63678132,1035.878882
-61.20995445,-36.96866132,1039.858974
-61.21088845,-35.05861732,1037.87823
-36.87528745,-29.34566132,1038.863101
-24.23141045,-14.06588032,1036.887857
-30.06422545,-24.57290732,1038.864014
-30.06560545,-22.66205632,1037.874449
-43.69138145,-28.38424832,1037.875851
-27.15192645,-15.01816332,1037.879567
-23.26095545,-10.24428432,1035.89946
-18.39899945,-5.466476317,1039.865981
-20.34224445,-8.334558317,1036.890915
-15.47576545,-6.427465317,1036.890299
-14.50210445,-6.428378317,1036.889853
-7.686902452,-7.388177317,1039.859461
-11.57929545,-8.342775317,1036.886901
-13.52479145,-10.25260732,1036.886179
-20.33585345,-15.02536132,1036.885266
-23.25318445,-18.84593832,1036.883376
-20.33309345,-18.84706332,1038.864396
-25.19638745,-23.62245032,1037.871412
-20.32716945,-24.58284432,1037.868375
-26.16913545,-24.57736632,1037.871051
-31.02603845,-36.04355632,1036.872418
-48.55514245,-32.20461332,1035.892495
-47.56910345,-47.49475532,1040.835032
-78.70852545,-62.76445232,1033.898139
-84.53913145,-72.32129932,1028.93685
-102.0586385,-78.99566832,1028.939229
-116.6599225,-81.85107432,1026.96114
-134.1630165,-104.7761503,1024.967442
-149.7329085,-114.3190253,1025.957687
-169.1623675,-157.3179123,1019.983218
-141.9235345,-135.3545673,1025.936365
-180.8645385,-139.1445913,1021.986261
-217.8277505,-169.7085303,1007.1097
-134.1712125,-97.12790432,1026.956256
-188.6812165,-110.4624173,1022.014039
-160.4258535,-131.5155183,1023.965709
-180.8504185,-152.5286183,1019.001426
-150.7138945,-105.7172653,1023.983038
-184.7760625,-121.9352103,1022.99375
-136.0911445,-125.8009483,1026.932938
-165.3046685,-120.0418123,1022.986444
-163.3879215,-88.50047432,1024.003362
-152.6511315,-118.1379883,1027.938155
-117.6298895,-87.58190732,1030.92146
-137.1035975,-85.65441032,1027.958457
-101.0967625,-70.38766432,1036.875478
-93.31573345,-59.88407732,1032.916071
-65.08546745,-55.12898832,1035.880709
-87.48788745,-46.50552832,1035.89823
-61.20313845,-42.70605632,1036.880595
-46.60737445,-32.20724632,1034.900424
-42.70999145,-35.07838532,1034.896219
-27.13504645,-32.22389232,1036.873862
-32.98796845,-20.74846632,1036.886222
-23.25545645,-16.93347332,1037.876169
-24.23504145,-11.19677932,1038.872636
-21.31318745,-10.24691732,1034.907389
-17.42353345,-6.424832317,1037.88237
-14.50482245,-4.515106317,1038.873825
-12.55934745,-1.651059317,1036.892996
-14.50618145,-3.558470317,1039.865811
-9.640615452,-0.695548317,1039.866002
-10.61433945,2.168009683,1033.921795
-14.50439745,-3.561698317,1035.901095
-11.58568645,-1.651972317,1036.89255
-9.637409452,-4.518057317,1040.853953
-6.715534452,-4.522410317,1038.870257
-14.50802845,-0.692597317,1037.885874
-13.53162845,-3.560997317,1037.883007
-17.42538045,-3.558959317,1035.902433
-14.50027845,-8.340036317,1036.888239
-27.15148045,-15.01897032,1036.888388
-29.10336745,-10.23799932,1036.893315
-57.31218845,-36.97796232,1032.918937
-70.94613945,-36.00612332,1036.890704
-72.87749445,-52.25419732,1035.886698
-104.0519935,-34.06423032,1035.916303
-112.7565945,-91.41220932,1027.942465
-95.24664245,-76.13295832,1030.920886
-96.24081445,-56.05721532,1033.911816
-92.32336645,-79.00237732,1031.908306
-189.6074225,-159.2103973,1019.99097
-99.08699445,-131.5698093,1027.902327
-178.9140315,-142.0147113,1020.991769
-129.2613555,-141.0997963,1027.908083
-119.5658095,-99.05083632,1029.921489
-126.3472095,-134.4109253,1028.903573
-134.1579845,-110.5103173,1025.953779
-136.1290235,-86.61115232,1027.957204
-142.9442045,-86.60556832,1026.969147
-103.0199635,-92.37555432,1029.919556
-122.4963475,-90.44321532,1032.903627
-118.6053975,-84.71512132,1028.941969
-116.6735965,-68.46785432,1028.954796
-104.9946545,-64.65307332,1031.926209
-98.17172345,-72.30609632,1031.916631
-78.72037345,-51.29289032,1035.890181
-74.83347945,-43.64910332,1036.886032
-74.84033745,-36.00327832,1035.901309
-39.78306345,-41.77112032,1035.880411
-53.40607945,-51.31501432,1037.860943
-37.85032845,-27.43389732,1037.873982
-48.56656545,-19.77964332,1034.911807
-29.09744345,-15.97378032,1035.897294
-30.05694245,-31.26532432,1036.876007
-22.28453445,-14.06689932,1037.878144
-23.26687945,-4.508503317,1036.895481
-27.15330645,-13.10731232,1036.890002
-21.31588445,-9.287860317,1038.872912
-24.23506245,-10.24256432,1036.891085
-24.23867245,-8.327678317,1040.857415
-24.23368245,-12.15341532,1037.88065
-20.33950545,-11.20204532,1036.888494
-21.31361245,-11.20032532,1037.880119
-20.33812545,-13.11289632,1037.878059
-31.03608145,-25.52943732,1036.881295
-36.88443845,-18.83315632,1036.88962
-45.63779045,-29.33825132,1037.875936
-43.68823845,-29.34411232,1032.919149
-36.87437445,-30.30149032,1038.862294
-57.30896145,-41.75468632,1035.888439
-63.13910045,-52.26655532,1031.917522
-102.0394445,-100.0222923,1030.903833
-118.6030835,-88.53601632,1031.912278
-139.9885275,-122.9298093,1026.937143
-91.34923845,-79.95831232,1032.898232
-149.7196805,-127.7014383,1024.95521
-149.6758985,-171.6728003,1020.953372
-173.0716405,-141.0667813,1018.016363
-168.1841625,-161.1437553,1017.997186
-139.0372455,-99.03580432,1025.965693
-235.3673015,-157.2630913,1011.092935
-181.8400045,-138.1862353,1023.969872
-197.4181765,-136.2640043,1019.022727
-144.8764725,-101.8978133,1025.965948
-148.7633665,-109.5416003,1024.970097
-177.9905855,-89.44502932,1021.035708
-173.0907715,-122.9028023,1021.996412
-149.7342675,-113.3623893,1026.949673
-182.8387835,-111.4229173,1023.001735
-177.0187715,-86.58006932,1019.055325
-93.31530845,-58.93066932,1029.943341
-141.0064375,-78.00251232,1029.949055
-106.9191935,-86.63854232,1027.943824
-103.0505175,-61.78660532,1032.918917
-104.9891975,-69.43383232,1029.939816
-79.69267545,-52.24861332,1034.898641
-81.63634545,-56.07010332,1034.896305
-68.98830745,-47.47709032,1037.871307
-76.79084445,-33.13315832,1036.895801
-56.35721245,-18.81570332,1035.907361
-25.18819145,-31.27069632,1035.882598
-29.09926945,-14.06212232,1035.898908
-24.24234545,-3.550147317,1038.879092
-14.50437645,-4.515913317,1037.882646
-9.636092452,-3.566263317,1035.898865
-9.635158452,-5.476307317,1037.879609
-7.688282452,-5.477326317,1038.869896
-9.639277452,-0.697969317,1036.892465
-10.61474345,0.260386683,1038.876076
-9.642441452,1.216109683,1039.867616
-5.745100452,0.253400683,1035.900309
-9.641528452,0.260280683,1039.866809
-13.53209545,-2.605975317,1036.892635
-9.642462452,2.170324683,1037.886065
-6.719207452,0.255120683,1036.891934
-8.665128452,-2.608119317,1039.863942
-12.56251145,0.263019683,1039.868147
-15.47531945,-6.428272317,1035.89912
-12.56295745,0.263826683,1040.859326
-23.26592445,-7.372762317,1040.857776
-20.34725545,-3.554606317,1037.886129
-15.47347245,-9.294145317,1037.879057
-14.50257145,-5.473356317,1035.899481
-24.22363945,-22.66753432,1037.871773
-31.04066745,-19.79607732,1034.903779
-43.70142445,-17.87012932,1037.884728
-22.25854545,-39.87670332,1034.882818
-47.58742645,-25.51553032,1034.906519
-47.57326445,-40.80798732,1035.884786
-59.25263145,-45.57617632,1035.886103
-76.75891045,-65.63295832,1034.886005
-99.15358045,-64.65693732,1033.905891
-87.48423545,-50.32884432,1035.895002
-74.82710945,-49.38569132,1034.898832
-90.39156545,-62.75511032,1031.921133
-77.74168045,-57.02797032,1036.876072
-69.95332645,-55.12523032,1034.89176
-93.32390845,-53.19004632,1036.886436
-66.06460645,-49.39310132,1035.885997
-98.16667045,-78.99447832,1034.884519
-78.72128645,-50.33706132,1035.890988
-52.44065645,-41.75925132,1035.886209
-36.87575445,-28.39063932,1037.872729
-35.90251845,-29.34496032,1040.845013
-37.85988345,-18.82901532,1040.854782
-35.90209345,-28.39155232,1037.872283
-23.25730345,-14.06760032,1035.896232
-18.39536845,-8.335577317,1037.881202
-16.44985145,-7.379960317,1039.863475
-12.56117345,0.260598683,1036.89461
-14.50074545,-7.385014317,1035.897867
-10.59329845,-21.72448732,1037.866336
-7.688303452,-4.523111317,1036.888345
-3.803214452,4.078118683,1039.867361
-7.696945452,3.125941683,1039.868338
-9.639298452,0.256245683,1034.910914
-8.667888452,1.213582683,1037.884812
-6.716468452,-2.612366317,1036.889513
-6.718740452,-0.699901317,1037.882306
-9.638364452,-1.653798317,1036.891658
-8.665128452,-2.608119317,1039.863942
-8.665149452,-1.653904317,1037.882391
-7.692889452,1.210248683,1034.910829
-5.745100452,0.253400683,1035.900309
-13.53254145,-2.605168317,1037.883814
-11.58430645,-3.562823317,1037.882115
-17.42487145,-6.422411317,1040.855907
-16.44619945,-11.20327632,1039.860247
-20.34587545,-5.465457317,1038.875694
-18.38851045,-15.98140232,1038.865925
-20.34362445,-6.423707317,1035.90135
-26.17964545,-13.10822532,1036.889556
-22.28771945,-11.19860532,1038.871744
-32.99117445,-16.92595732,1035.898271
-41.72535345,-47.50346132,1036.86764
-68.97783945,-57.03780132,1034.8897
-89.43019845,-51.28365432,1034.903908
