datetime,xa_raw,ya_raw,za_raw,xa_cal,ya_cal,za_cal,xm_raw,ym_raw,zm_raw,xm_cal,ym_cal,zm_cal
3/10/2015 15:45,2305,2819,16131,2135,2392,16130,1192,-318,-696,1192,-318,-696
3/10/2015 16:00,7170,7424,15619,4865,5461,14935,1194,-288,-712,1194,-288,-712
3/10/2015 16:15,3587,3586,16384,2476,2392,16129,1086,-344,-709,1086,-344,-709
3/10/2015 16:30,4352,4099,16128,3755,3756,15873,1101,-250,-755,1101,-250,-755
3/10/2015 16:45,2561,1536,16131,2220,-84,16044,1028,-321,-728,1028,-321,-728
3/10/2015 17:00,5889,6657,15617,4950,5377,15105,1170,-275,-724,1170,-275,-724
3/10/2015 17:15,4864,5123,15875,3756,4098,15532,977,-271,-749,977,-271,-749
3/10/2015 17:30,3840,2051,16385,3073,1538,16214,1067,-287,-747,1067,-287,-747
3/10/2015 17:45,4608,5122,15875,4011,4354,15618,903,-208,-756,903,-208,-756
3/10/2015 18:00,4353,3586,16129,3414,1025,15788,1132,-245,-756,1132,-245,-756
3/10/2015 18:15,4098,4864,16130,3328,3756,15787,927,-186,-769,927,-186,-769
3/10/2015 18:30,2560,3585,16386,1792,2646,16300,1049,-242,-766,1049,-242,-766
3/10/2015 18:45,3843,4609,16130,3501,3500,15874,1117,-285,-736,1117,-285,-736
3/10/2015 19:00,4608,5635,16131,4011,3841,15788,985,-286,-741,985,-286,-741
3/10/2015 19:15,3843,4096,16129,3500,2647,15958,1042,-239,-764,1042,-239,-764
3/10/2015 19:30,6401,6144,16131,4354,4012,15277,1101,-300,-732,1101,-300,-732
3/10/2015 19:45,2819,3840,16384,2476,2561,16299,1104,-391,-665,1104,-391,-665
3/10/2015 20:00,2563,3073,16385,2135,2390,16214,928,-231,-755,928,-231,-755
3/10/2015 20:15,3331,2816,16384,2903,1537,16299,1057,-301,-733,1057,-301,-733
3/10/2015 20:30,3073,3843,16386,2050,2050,16214,1079,-325,-720,1079,-325,-720
3/10/2015 20:45,1793,3328,16386,1282,1708,16300,1179,-355,-675,1179,-355,-675
3/10/2015 21:00,2562,2304,16387,2050,1878,16301,1131,-301,-727,1131,-301,-727
3/10/2015 21:15,3331,2307,16387,1964,854,16215,994,-253,-759,994,-253,-759
3/10/2015 21:30,3841,5378,16384,2562,1964,16042,967,-332,-713,967,-332,-713
3/10/2015 21:45,5633,4866,15874,4011,3159,15789,1110,-275,-743,1110,-275,-743
3/10/2015 22:00,2816,2561,16387,2304,1451,16130,1141,-269,-741,1141,-269,-741
3/10/2015 22:15,6915,6400,16128,5548,1963,14933,1181,-243,-740,1181,-243,-740
3/10/2015 22:30,4354,4609,16385,3842,3072,15872,1027,-238,-766,1027,-238,-766
3/10/2015 22:45,4099,4609,16128,3330,172,15702,1149,-295,-724,1149,-295,-724
3/10/2015 23:00,3331,2819,16386,2050,2221,16384,991,-256,-755,991,-256,-755
3/10/2015 23:15,5632,4610,16128,4354,3926,15703,1143,-290,-732,1143,-290,-732
3/10/2015 23:30,3840,3586,16131,3499,3329,15959,1075,-250,-761,1075,-250,-761
3/10/2015 23:45,3843,3587,16129,3159,2903,16128,1207,-212,-740,1207,-212,-740
3/11/2015 0:00,1794,1538,16386,1623,598,16385,1154,-340,-695,1154,-340,-695
3/11/2015 0:15,4355,5123,16131,3416,3671,15958,947,-241,-753,947,-241,-753
3/11/2015 0:30,3585,4355,16384,2134,3074,16044,983,-220,-768,983,-220,-768
3/11/2015 0:45,2562,2819,16386,2220,1622,16214,1087,-297,-739,1087,-297,-739
3/11/2015 1:00,3843,2562,16130,3245,1794,16044,1180,-306,-705,1180,-306,-705
3/11/2015 1:15,6144,4355,16131,4266,3415,15788,1169,-292,-721,1169,-292,-721
3/11/2015 1:30,3840,3328,16385,3158,2731,16130,1117,-276,-739,1117,-276,-739
3/11/2015 1:45,4099,3841,16384,3416,2476,16128,910,-206,-759,910,-206,-759
3/11/2015 2:00,4097,3585,15875,3670,3073,15873,1335,-173,-668,1335,-173,-668
3/11/2015 2:15,4352,2050,16131,2988,1196,16045,981,-201,-777,981,-201,-777
3/11/2015 2:30,3072,3584,16385,2646,2732,16044,1170,-262,-733,1170,-262,-733
3/11/2015 2:45,4610,5634,15875,4183,1965,15618,950,-188,-773,950,-188,-773
3/11/2015 3:00,4099,4098,16128,3671,3330,15873,1098,-275,-747,1098,-275,-747
3/11/2015 3:15,3330,1539,16385,1879,-83,16214,900,-123,-771,900,-123,-771
3/11/2015 3:30,4354,4098,15874,3329,3074,15702,871,-164,-757,871,-164,-757
3/11/2015 3:45,2048,1792,16384,1622,512,16214,1133,-332,-708,1133,-332,-708
3/11/2015 4:00,4354,3587,16129,3158,2903,15958,1085,-334,-711,1085,-334,-711
3/11/2015 4:15,3585,3331,16386,2390,2477,16130,1106,-369,-688,1106,-369,-688
3/11/2015 4:30,5634,3331,15873,4609,2817,15702,947,-238,-758,947,-238,-758
3/11/2015 4:45,3074,3331,16384,2305,2306,16044,1026,-201,-780,1026,-201,-780
3/11/2015 5:00,3587,5378,15875,2987,4524,15789,1158,-309,-714,1158,-309,-714
3/11/2015 5:15,5634,4355,16128,4609,2817,15617,853,-187,-741,853,-187,-741
3/11/2015 5:30,4608,3584,16385,2902,2305,16214,1241,-304,-682,1241,-304,-682
3/11/2015 5:45,4099,4609,16128,3756,3670,15957,1012,-313,-733,1012,-313,-733
3/11/2015 6:00,4097,3328,16129,3158,2219,15874,1228,-304,-689,1228,-304,-689
3/11/2015 6:15,5889,5379,16130,3927,1623,15873,1010,-232,-771,1010,-232,-771
3/11/2015 6:30,6915,6402,15874,5378,5036,15105,1087,-314,-730,1087,-314,-730
3/11/2015 6:45,5889,6400,15872,4950,3926,15445,1124,-280,-743,1124,-280,-743
3/11/2015 7:00,5120,5123,15619,4353,4183,15277,1056,-240,-767,1056,-240,-767
3/11/2015 7:15,5121,5122,16129,4011,3329,15873,970,-189,-777,970,-189,-777
3/11/2015 7:30,6144,6145,15104,5633,5378,14678,931,-166,-775,931,-166,-775
3/11/2015 7:45,3841,3843,16130,2987,2306,15959,1134,-340,-705,1134,-340,-705
3/11/2015 8:00,5635,5635,16130,4695,4866,15190,1090,-254,-757,1090,-254,-757
3/11/2015 8:15,5378,6403,15874,4780,3842,15276,1081,-276,-747,1081,-276,-747
3/11/2015 8:30,4608,6146,15618,3927,5122,15446,1337,-284,-616,1337,-284,-616
3/11/2015 8:45,3842,4098,16129,3500,3415,15958,1143,-280,-738,1143,-280,-738
3/11/2015 9:00,4354,3843,16131,2818,3670,15959,1055,-339,-719,1055,-339,-719
3/11/2015 9:15,4610,4865,15874,4097,4439,15703,1092,-292,-738,1092,-292,-738
3/11/2015 9:30,5123,4609,15616,4780,2902,15190,1012,-269,-755,1012,-269,-755
3/11/2015 9:45,4611,4611,15618,3159,3587,15447,1171,-363,-675,1171,-363,-675
3/11/2015 10:00,2562,1538,16131,1708,1195,16130,1053,-326,-723,1053,-326,-723
3/11/2015 10:15,4608,2562,16130,3584,1622,15958,1004,-159,-787,1004,-159,-787
3/11/2015 10:30,7425,6403,15106,6571,343,14848,852,-174,-746,852,-174,-746
3/11/2015 10:45,3074,2048,15873,3073,598,15872,1045,-296,-739,1045,-296,-739
3/11/2015 11:00,4864,6147,16130,4438,4866,15446,1025,-216,-776,1025,-216,-776
3/11/2015 11:15,4099,4865,16131,3842,3755,15873,1015,-258,-760,1015,-258,-760
3/11/2015 11:30,3075,4864,16131,3073,2561,15959,1108,-312,-729,1108,-312,-729
3/11/2015 11:45,6147,5122,15872,3672,3585,15275,1095,-366,-691,1095,-366,-691
3/11/2015 12:00,2562,3072,16131,2220,2134,16130,1185,-192,-758,1185,-192,-758
3/11/2015 12:15,4352,4099,16130,2220,2818,15873,1138,-254,-750,1138,-254,-750
3/11/2015 12:30,6144,5890,16129,4097,4438,15446,1153,-277,-735,1153,-277,-735
3/11/2015 12:45,3331,3842,16128,3330,3415,15958,1022,-215,-776,1022,-215,-776
3/11/2015 13:00,5634,5379,16128,3416,4098,15445,963,-297,-732,963,-297,-732
3/11/2015 13:15,3330,5635,16129,2902,2220,15958,1002,-337,-715,1002,-337,-715
3/11/2015 13:30,4096,3075,16130,3158,2902,16043,1105,-260,-756,1105,-260,-756
3/11/2015 13:45,6401,6402,15616,4780,4951,15104,1011,-289,-746,1011,-289,-746
3/11/2015 14:00,4353,5888,15872,4012,3840,15532,1428,-251,-500,1428,-251,-500
3/11/2015 14:15,5890,4353,15874,4012,3842,15362,1084,-276,-748,1084,-276,-748
3/11/2015 14:30,2307,4611,16385,1539,1879,16213,1238,-281,-696,1238,-281,-696
3/11/2015 14:45,7425,6402,15875,4865,4098,15020,1104,-292,-737,1104,-292,-737
3/11/2015 15:00,3840,4864,15618,3328,4352,15361,1022,-347,-709,1022,-347,-709
3/11/2015 15:15,6145,5633,15875,3757,4012,15447,877,-143,-760,877,-143,-760
3/11/2015 15:30,3587,3328,16384,2989,1537,16044,1123,-281,-740,1123,-281,-740
3/11/2015 15:45,4866,4610,16129,3927,3927,15787,1005,-307,-733,1005,-307,-733
3/11/2015 16:00,5377,4864,16130,4438,2476,15617,1103,-259,-755,1103,-259,-755
3/11/2015 16:15,5890,4867,16130,4012,3671,15532,935,-196,-769,935,-196,-769
3/11/2015 16:30,5121,5376,16129,3244,4012,15617,1161,-332,-702,1161,-332,-702
3/11/2015 16:45,5891,5121,15616,5292,4780,15445,968,-267,-748,968,-267,-748
3/11/2015 17:00,3073,3074,16386,2390,2134,16043,998,-328,-719,998,-328,-719
3/11/2015 17:15,3331,5122,15874,2988,4865,15788,1121,-304,-728,1121,-304,-728
3/11/2015 17:30,5377,6912,15872,4012,5035,15020,1028,-336,-718,1028,-336,-718
3/11/2015 17:45,4353,4610,16129,3926,4012,15958,1088,-292,-736,1088,-292,-736
3/11/2015 18:00,3585,4099,16131,2219,3416,15873,1213,-313,-684,1213,-313,-684
3/11/2015 18:15,4608,5891,16384,3754,3756,15617,1353,-231,-621,1353,-231,-621
3/11/2015 18:30,3330,3073,15875,2816,2903,15787,936,-206,-764,936,-206,-764
3/11/2015 18:45,4353,4611,16129,3756,3501,15788,1106,-254,-752,1106,-254,-752
3/11/2015 19:00,4609,2561,16128,3074,1,15788,1139,-163,-773,1139,-163,-773
3/11/2015 19:15,4864,5121,15872,3926,4353,15616,1011,-281,-744,1011,-281,-744
3/11/2015 19:30,5379,6145,15874,4098,4012,15532,953,-303,-725,953,-303,-725
3/11/2015 19:45,4608,6145,16128,3499,4354,15616,1099,-289,-737,1099,-289,-737
3/11/2015 20:00,6403,6912,16129,3927,4267,15447,993,-232,-765,993,-232,-765
3/11/2015 20:15,6656,3843,15873,6145,2818,15360,1029,-182,-784,1029,-182,-784
3/11/2015 20:30,2819,2304,16131,2561,1708,16130,1079,-248,-758,1079,-248,-758
3/11/2015 20:45,6146,7170,15875,4866,5548,15191,1034,-289,-746,1034,-289,-746
3/11/2015 21:00,4099,4864,15875,3586,3158,15788,970,-247,-756,970,-247,-756
3/11/2015 21:15,2818,4096,16384,2049,1622,16129,1156,-312,-712,1156,-312,-712
3/11/2015 21:30,4353,2817,16128,3670,-510,15788,1010,-224,-767,1010,-224,-767
3/11/2015 21:45,4355,4354,15875,3926,4013,15533,963,-302,-729,963,-302,-729
3/11/2015 22:00,3331,2819,16130,3074,2306,16044,1109,-222,-765,1109,-222,-765
3/11/2015 22:15,5376,3073,15619,4694,1793,15533,1204,-316,-690,1204,-316,-690
3/11/2015 22:30,3072,2561,16384,2219,1963,16213,1137,-270,-739,1137,-270,-739
3/11/2015 22:45,3329,1538,16131,2989,514,16045,1055,-307,-730,1055,-307,-730
3/11/2015 23:00,5632,5632,16130,4439,4012,15446,941,-255,-750,941,-255,-750
3/11/2015 23:15,3585,4610,16131,2817,2050,15959,1112,-305,-730,1112,-305,-730
3/11/2015 23:30,3330,2562,16129,2902,2135,16128,1117,-312,-723,1117,-312,-723
3/11/2015 23:45,3075,2049,16385,2647,1281,16384,1125,-227,-759,1125,-227,-759
3/12/2015 0:00,4354,4355,16129,3842,2818,15446,1126,-282,-737,1126,-282,-737
3/12/2015 0:15,5122,4867,16129,3756,4183,15616,998,-266,-751,998,-266,-751
3/12/2015 0:30,5122,5634,16385,3586,3329,15873,1035,-289,-741,1035,-289,-741
3/12/2015 0:45,2307,1024,16387,1623,853,16300,1176,-294,-714,1176,-294,-714
3/12/2015 1:00,3842,768,16385,3244,513,16299,1155,-369,-671,1155,-369,-671
3/12/2015 1:15,4096,4608,16130,3244,2817,16043,1250,-261,-694,1250,-261,-694
3/12/2015 1:30,2307,2816,16385,1709,1707,16299,1163,-289,-720,1163,-289,-720
3/12/2015 1:45,5376,5121,16385,3755,3500,15872,986,-222,-769,986,-222,-769
3/12/2015 2:00,3840,2563,16131,2988,1367,15874,1138,-323,-711,1138,-323,-711
3/12/2015 2:15,4096,3586,16130,3585,2903,15959,1117,-277,-742,1117,-277,-742
3/12/2015 2:30,3331,3843,16130,3244,3414,16129,1063,-323,-725,1063,-323,-725
3/12/2015 2:45,1794,1027,16387,1708,685,16386,1161,-319,-710,1161,-319,-710
3/12/2015 3:00,4353,4353,16384,3243,2817,16042,1166,-314,-709,1166,-314,-709
3/12/2015 3:15,4866,4865,16129,3500,3158,15872,1070,-267,-755,1070,-267,-755
3/12/2015 3:30,3841,3328,16131,3329,2732,16045,1061,-329,-722,1061,-329,-722
3/12/2015 3:45,4608,3840,16386,3073,2731,15959,1238,-317,-671,1238,-317,-671
3/12/2015 4:00,5633,4611,16130,3073,2392,15872,1174,-302,-710,1174,-302,-710
3/12/2015 4:15,2050,2560,16384,2050,1365,16215,1096,-305,-731,1096,-305,-731
3/12/2015 4:30,3331,2050,16384,2733,940,16214,1065,-344,-710,1065,-344,-710
3/12/2015 4:45,3585,3329,16385,2561,1878,16214,1004,-273,-751,1004,-273,-751
3/12/2015 5:00,5379,4865,15872,4354,3840,15617,1127,-316,-719,1127,-316,-719
3/12/2015 5:15,3842,3585,16131,3756,3073,15959,1157,-339,-696,1157,-339,-696
3/12/2015 5:30,4354,5123,15875,3841,4183,15619,949,-316,-718,949,-316,-718
3/12/2015 5:45,4353,3075,16128,3585,2221,15958,1144,-292,-729,1144,-292,-729
3/12/2015 6:00,5632,6658,16386,4012,3244,15703,1017,-286,-747,1017,-286,-747
3/12/2015 6:15,4609,5120,16387,2560,2901,15874,1119,-295,-734,1119,-295,-734
3/12/2015 6:30,5378,4865,16129,4269,2988,15701,1133,-293,-730,1133,-293,-730
3/12/2015 6:45,3584,3584,16131,2902,2476,15958,1052,-189,-782,1052,-189,-782
3/12/2015 7:00,4098,4866,15872,3159,4524,15703,1143,-328,-707,1143,-328,-707
3/12/2015 7:15,3585,4354,16128,3330,3927,15788,1151,-289,-729,1151,-289,-729
3/12/2015 7:30,3585,2819,16385,3244,2647,16213,1029,-317,-730,1029,-317,-730
3/12/2015 7:45,3073,2561,16386,2049,1537,16215,1061,-291,-741,1061,-291,-741
3/12/2015 8:00,2819,3587,16385,2817,2305,16044,1063,-324,-724,1063,-324,-724
3/12/2015 8:15,4352,5379,16129,3840,2732,15958,1167,-342,-693,1167,-342,-693
3/12/2015 8:30,2305,4355,16387,1708,2050,16129,1131,-326,-711,1131,-326,-711
3/12/2015 8:45,3840,4355,16384,3244,3671,15959,1077,-278,-749,1077,-278,-749
3/12/2015 9:00,3331,3331,16386,2476,2392,16214,1109,-334,-708,1109,-334,-708
3/12/2015 9:15,3328,3075,16385,2732,2220,16130,1027,-229,-769,1027,-229,-769
3/12/2015 9:30,2816,3584,16130,2389,2902,15959,966,-254,-755,966,-254,-755
3/12/2015 9:45,3585,2307,16384,2818,1708,16214,1119,-291,-737,1119,-291,-737
3/12/2015 10:00,3584,3586,16130,3158,2903,16129,1092,-294,-739,1092,-294,-739
3/12/2015 10:15,3584,3328,16128,3413,2903,16043,1248,-331,-656,1248,-331,-656
3/12/2015 10:30,5120,5378,16130,4012,2903,15789,1166,-253,-742,1166,-253,-742
3/12/2015 10:45,4610,3331,16130,4096,2305,15958,1142,-280,-735,1142,-280,-735
3/12/2015 11:00,2818,2049,16386,1623,1196,16299,1057,-379,-685,1057,-379,-685
3/12/2015 11:15,5123,4867,16385,4012,3414,15701,1065,-248,-761,1065,-248,-761
3/12/2015 11:30,5378,3841,16385,3500,2989,15873,960,-254,-755,960,-254,-755
3/12/2015 11:45,3072,1793,16385,1964,855,16300,1204,-299,-701,1204,-299,-701
3/12/2015 12:00,3587,3843,16384,3244,3585,16129,1113,-264,-750,1113,-264,-750
3/12/2015 12:15,3842,3329,16385,2987,2816,16214,1128,-323,-717,1128,-323,-717
3/12/2015 12:30,5379,6144,15872,4951,5206,15189,1124,-289,-737,1124,-289,-737
3/12/2015 12:45,3842,4352,16128,3415,3755,15872,1120,-281,-741,1120,-281,-741
3/12/2015 13:00,6656,5120,16129,4097,3755,15617,1129,-329,-709,1129,-329,-709
3/12/2015 13:15,2307,2304,16387,2050,1707,16386,1217,-316,-688,1217,-316,-688
3/12/2015 13:30,3840,3842,16131,3158,2902,15959,1066,-295,-740,1066,-295,-740
3/12/2015 13:45,3075,4353,16130,2732,3670,15873,1174,-323,-701,1174,-323,-701
3/12/2015 14:00,3587,3587,16131,2903,2648,16045,1004,-260,-757,1004,-260,-757
3/12/2015 14:15,4608,5121,15875,3841,4523,15533,1086,-333,-718,1086,-333,-718
3/12/2015 14:30,4098,3075,16387,3415,2221,15959,1171,-310,-712,1171,-310,-712
3/12/2015 14:45,7170,6913,16128,4695,4268,15190,1007,-269,-756,1007,-269,-756
3/12/2015 15:00,6912,5888,16129,5377,4780,15105,938,-176,-772,938,-176,-772
3/12/2015 15:15,4099,3587,15875,3927,3329,15873,1095,-251,-758,1095,-251,-758
3/12/2015 15:30,3072,3075,16130,2901,2561,16043,1185,-311,-703,1185,-311,-703
3/12/2015 15:45,2816,3075,16386,2133,1965,16299,1117,-293,-732,1117,-293,-732
3/12/2015 16:00,4099,4867,15875,3244,4269,15617,1110,-361,-690,1110,-361,-690
3/12/2015 16:15,3843,5121,15875,3415,4012,15789,1059,-328,-722,1059,-328,-722
3/12/2015 16:30,3843,4354,16128,3244,3586,15872,1046,-321,-726,1046,-321,-726
3/12/2015 16:45,4608,5890,16384,3670,3415,15873,957,-272,-744,957,-272,-744
3/12/2015 17:00,2819,3586,16384,2561,2391,16214,1030,-310,-733,1030,-310,-733
3/12/2015 17:15,4099,3074,15873,3501,2475,15703,1101,-309,-725,1101,-309,-725
3/12/2015 17:30,4098,5120,16387,2647,3072,15959,1144,-261,-744,1144,-261,-744
3/12/2015 17:45,4097,4864,16128,3159,3840,15788,1098,-268,-749,1098,-268,-749
3/12/2015 18:00,4608,3075,16131,3755,2646,15959,1034,-295,-743,1034,-295,-743
3/12/2015 18:15,5888,5379,15873,4353,4353,15362,1187,-273,-722,1187,-273,-722
3/12/2015 18:30,4099,3584,16131,4012,1537,15960,1270,-248,-690,1270,-248,-690
3/12/2015 18:45,5632,5632,15616,4608,5291,15276,1043,-243,-761,1043,-243,-761
3/12/2015 19:00,3330,1025,16386,2392,684,16385,1151,-355,-683,1151,-355,-683
3/12/2015 19:15,3584,3585,16385,2475,2731,16213,1026,-245,-765,1026,-245,-765
3/12/2015 19:30,5633,5889,16128,4524,4097,15531,904,-241,-740,904,-241,-740
3/12/2015 19:45,3330,2307,16384,1879,1964,16215,1035,-345,-706,1035,-345,-706
3/12/2015 20:00,5122,5635,16128,3927,4610,15531,1096,-321,-719,1096,-321,-719
3/12/2015 20:15,3074,3843,16386,2647,3160,16129,1163,-325,-699,1163,-325,-699
3/12/2015 20:30,3329,4608,16385,3073,3414,15959,1062,-286,-744,1062,-286,-744
3/12/2015 20:45,3842,2818,16131,3671,2306,16129,1056,-241,-764,1056,-241,-764
3/12/2015 21:00,3330,2818,16386,2732,1453,16300,992,-273,-746,992,-273,-746
3/12/2015 21:15,2819,2561,16385,1623,2135,16213,1177,-309,-705,1177,-309,-705
3/12/2015 21:30,2817,3842,16129,2561,3414,15959,991,-266,-751,991,-266,-751
3/12/2015 21:45,2306,4353,16387,1537,2475,16130,1054,-355,-702,1054,-355,-702
3/12/2015 22:00,3331,2560,16131,2477,2049,16129,1160,-314,-707,1160,-314,-707
3/12/2015 22:15,5120,4867,16129,4523,3927,15617,1153,-308,-711,1153,-308,-711
3/12/2015 22:30,4353,4352,15875,3585,3840,15788,1189,-325,-688,1189,-325,-688
3/12/2015 22:45,3329,2562,16131,3074,2135,16129,1001,-318,-723,1001,-318,-723
3/12/2015 23:00,3073,3074,16131,2988,2647,16130,1231,-355,-644,1231,-355,-644
3/12/2015 23:15,3843,2819,16130,2902,2818,16044,1154,-319,-703,1154,-319,-703
3/12/2015 23:30,3843,3586,16384,2819,2134,16129,1122,-302,-726,1122,-302,-726
3/12/2015 23:45,3328,3329,16385,2731,2647,16129,1031,-358,-698,1031,-358,-698
3/13/2015 0:00,2817,2307,16386,2390,1794,16384,1086,-320,-724,1086,-320,-724
3/13/2015 0:15,2304,1539,16387,1708,1197,16386,1012,-289,-742,1012,-289,-742
3/13/2015 0:30,2051,256,16387,1538,-84,16385,1150,-279,-730,1150,-279,-730
3/13/2015 0:45,3074,3328,16130,2817,2816,16129,1131,-290,-736,1131,-290,-736
3/13/2015 1:00,3330,2562,16384,2647,1793,16215,1054,-251,-760,1054,-251,-760
3/13/2015 1:15,4864,2306,16384,3841,2049,16044,1015,-202,-779,1015,-202,-779
3/13/2015 1:30,2818,2817,16387,2221,1111,16300,1141,-290,-730,1141,-290,-730
3/13/2015 1:45,2560,1793,16387,2220,1281,16300,1073,-286,-744,1073,-286,-744
3/13/2015 2:00,3329,2562,16386,2391,1537,16299,1119,-319,-717,1119,-319,-717
3/13/2015 2:15,4352,4097,15875,3670,3415,15789,1198,-304,-700,1198,-304,-700
3/13/2015 2:30,4096,2817,16131,3414,2475,16045,1139,-317,-714,1139,-317,-714
3/13/2015 2:45,2563,3075,16387,2391,1538,16300,1087,-270,-751,1087,-270,-751
3/13/2015 3:00,2562,2561,16385,2390,1366,16215,1134,-272,-742,1134,-272,-742
3/13/2015 3:15,4867,5122,15875,4439,4267,15532,1115,-327,-713,1115,-327,-713
3/13/2015 3:30,3073,3328,16384,2817,2305,16214,1115,-289,-737,1115,-289,-737
3/13/2015 3:45,2562,1539,16386,2219,856,16385,1134,-284,-735,1134,-284,-735
3/13/2015 4:00,4097,3842,16384,2732,1707,16044,1072,-255,-761,1072,-255,-761
3/13/2015 4:15,2563,2049,16386,2221,1708,16384,1160,-316,-711,1160,-316,-711
3/13/2015 4:30,2307,1281,16386,2220,428,16385,1190,-322,-692,1190,-322,-692
3/13/2015 4:45,1795,259,16387,1708,172,16386,1169,-302,-718,1169,-302,-718
3/13/2015 5:00,3843,3843,16128,3330,3671,15873,1114,-301,-727,1114,-301,-727
3/13/2015 5:15,3331,2562,16386,2731,2048,16130,1138,-301,-723,1138,-301,-723
3/13/2015 5:30,3074,2816,16386,2391,2134,16215,1130,-342,-702,1130,-342,-702
3/13/2015 5:45,2563,2818,16131,2476,2391,16130,1159,-291,-726,1159,-291,-726
3/13/2015 6:00,3073,2817,16387,2731,2049,16215,1108,-287,-738,1108,-287,-738
3/13/2015 6:15,3587,3587,16385,3158,1368,16129,1139,-315,-715,1139,-315,-715
3/13/2015 6:30,2561,1539,16385,2305,1538,16385,1161,-303,-718,1161,-303,-718
3/13/2015 6:45,2560,2562,16386,2305,1794,16216,1174,-324,-697,1174,-324,-697
3/13/2015 7:00,3843,3330,16385,2818,2391,16129,1098,-297,-736,1098,-297,-736
3/13/2015 7:15,2051,2306,16387,1794,940,16301,1151,-318,-713,1151,-318,-713
3/13/2015 7:30,3586,3075,16385,2391,2050,16215,1148,-300,-723,1148,-300,-723
3/13/2015 7:45,2562,2819,16385,1793,1025,16300,1174,-342,-686,1174,-342,-686
3/13/2015 8:00,3073,2563,16385,2646,1366,16300,979,-290,-739,979,-290,-739
3/13/2015 8:15,2050,770,16386,2048,599,16385,1161,-310,-715,1161,-310,-715
3/13/2015 8:30,1539,1026,16387,1282,855,16386,1233,-338,-663,1233,-338,-663
3/13/2015 8:45,1792,515,16387,1451,258,16386,1183,-310,-705,1183,-310,-705
3/13/2015 9:00,2304,1536,16385,1964,1111,16385,1153,-273,-734,1153,-273,-734
3/13/2015 9:15,1539,769,16387,1281,513,16386,1201,-289,-712,1201,-289,-712
3/13/2015 9:30,3072,1026,16385,2476,769,16384,1066,-303,-737,1066,-303,-737
3/13/2015 9:45,3073,2562,16387,2646,2048,16385,1088,-308,-731,1088,-308,-731
3/13/2015 10:00,2561,1282,16385,2304,87,16385,1100,-300,-732,1100,-300,-732
3/13/2015 10:15,2817,1282,16386,2389,87,16385,1262,-337,-642,1262,-337,-642
3/13/2015 10:30,3841,2307,16384,3159,1623,16214,1140,-319,-713,1140,-319,-713
3/13/2015 10:45,2819,2562,16385,2391,2391,16299,1122,-377,-673,1122,-377,-673
3/13/2015 11:00,1283,259,16385,1281,173,16300,1172,-344,-685,1172,-344,-685
3/13/2015 11:15,2562,2049,16387,1878,939,16385,1101,-313,-726,1101,-313,-726
3/13/2015 11:30,2050,1793,16386,1878,1622,16386,1087,-313,-727,1087,-313,-727
3/13/2015 11:45,2818,2561,16386,1878,342,16215,1150,-331,-703,1150,-331,-703
3/13/2015 12:00,1536,1536,16387,1281,171,16386,1169,-346,-686,1169,-346,-686
3/13/2015 12:15,1792,1793,16387,1537,769,16386,1187,-306,-706,1187,-306,-706
3/13/2015 12:30,1795,1283,16387,1622,514,16386,1181,-301,-712,1181,-301,-712
3/13/2015 12:45,1537,512,16642,1366,342,16470,1222,-359,-652,1222,-359,-652
3/13/2015 13:00,1793,513,16386,1537,-681,16300,1177,-318,-703,1177,-318,-703
3/13/2015 13:15,1793,1280,16386,1708,854,16386,1099,-318,-722,1099,-318,-722
3/13/2015 13:30,2306,769,16387,1366,171,16385,1143,-299,-722,1143,-299,-722
3/13/2015 13:45,1539,257,16386,1451,-254,16385,1165,-312,-713,1165,-312,-713
3/13/2015 14:00,2049,1282,16386,1878,1025,16385,1150,-326,-706,1150,-326,-706
3/13/2015 14:15,1793,514,16387,1196,1,16386,1132,-287,-735,1132,-287,-735
3/13/2015 14:30,2816,2819,16386,2389,1196,16300,1181,-313,-707,1181,-313,-707
3/13/2015 14:45,2563,2049,16386,2050,939,16386,1122,-285,-736,1122,-285,-736
3/13/2015 15:00,2050,770,16386,1708,-169,16385,1091,-294,-738,1091,-294,-738
3/13/2015 15:15,2304,1026,16386,1793,-425,16385,1084,-318,-726,1084,-318,-726
3/13/2015 15:30,1792,770,16386,1452,428,16385,1166,-313,-710,1166,-313,-710
3/13/2015 15:45,2818,769,16386,1709,-511,16385,1094,-305,-731,1094,-305,-731
3/13/2015 16:00,2306,1537,16384,1622,598,16215,1224,-340,-661,1224,-340,-661
3/13/2015 16:15,2049,2049,16387,1794,940,16385,1251,-281,-684,1251,-281,-684
3/13/2015 16:30,2561,1794,16387,2305,1282,16385,1166,-329,-698,1166,-329,-698
3/13/2015 16:45,2306,3328,16385,2050,1964,16215,1070,-348,-703,1070,-348,-703
3/13/2015 17:00,3328,2304,16387,2731,1963,16299,1241,-327,-662,1241,-327,-662
3/13/2015 17:15,2306,1539,16385,2049,427,16384,1098,-296,-733,1098,-296,-733
3/13/2015 17:30,2051,2049,16387,1537,172,16385,1161,-320,-702,1161,-320,-702
3/13/2015 17:45,2819,2560,16386,2562,1537,16215,1128,-314,-720,1128,-314,-720
3/13/2015 18:00,1283,1025,16386,1281,342,16385,1168,-346,-684,1168,-346,-684
3/13/2015 18:15,2817,3841,16384,2561,3244,16214,1135,-342,-698,1135,-342,-698
