xa,ya,za,xm,ym,zm
-151.6623955,-134.3871873,1028.915169,28769.34432,12124.49863,-24877.38702
-176.9621235,-147.7498973,1022.968393,28871.50935,13009.81261,-23613.09091
-143.8607715,-147.7752903,1029.891482,28371.40447,12926.04589,-24611.35149
-175.0179865,-144.8834293,1023.961101,28781.77704,12606.8446,-24065.02961
-141.9321975,-126.7512993,1026.934807,28278.72307,12200.85206,-25062.8971
-152.6534245,-115.2713083,1026.949397,28279.61297,12200.74175,-24972.56965
-186.7320685,-112.3759013,1022.011533,29426.74393,11565.28826,-23876.75462
-167.2592945,-112.3933543,1022.993792,28928.87672,11239.30064,-24423.08314
-152.6511105,-119.0922033,1029.919706,28681.26504,11318.0865,-24786.86966
-160.4545395,-104.7466573,1030.926558,28596.26162,11237.12369,-25058.54655
-136.1248835,-92.34370532,1030.925899,28410.59357,9948.069547,-26142.48921
-165.3192345,-106.6569783,1026.962458,29160.2167,10356.0533,-24961.58838
-83.50697545,-136.3579133,1034.829409,26707.05874,11705.60096,-26793.59254
-146.7904385,-138.2150683,1028.909711,28528.6992,12283.0688,-24608.97967
-129.3001265,-101.9083863,1030.914707,27932.68443,10829.32569,-25787.01733
-108.8719305,-83.76438732,1033.894211,27509.47298,9940.400772,-26512.52001
-84.53125545,-85.69402832,1039.828521,26607.00461,10174.84258,-27244.15542
-75.79115245,-60.85230532,1037.863131,26349.93516,9609.618033,-27968.46556
-111.7901535,-87.58335032,1035.874679,27918.34515,9943.976829,-26418.22847
-96.23072945,-68.47976432,1037.866041,27418.69815,9618.209824,-27145.21188
-88.43874445,-69.44612532,1033.89695,26848.84489,9854.828584,-27241.38387
-61.19354145,-53.21936832,1037.862897,26257.10113,8965.090961,-28510.43689
-81.63995545,-54.15521732,1038.862635,26916.25468,8889.550239,-27781.37648
-111.8193485,-57.95103732,1037.882054,27745.38922,9459.825393,-26961.18916
-72.86515845,-65.63499632,1036.866579,26512.54342,9449.869364,-27876.35592
-66.08284545,-31.23073632,1037.883688,26495.99231,8322.851143,-28507.27225
-74.83343745,-45.55753332,1040.849134,26584.98735,8645.262703,-28055.23528
-64.13730745,-31.22933432,1041.847512,26409.8196,7919.441904,-28597.90115
-36.87662545,-29.34324032,1041.836638,25751.8612,7833.538798,-29055.78267
-67.03911745,-51.29900432,1041.831903,26497.31423,8564.630813,-28597.89452
-51.46920445,-42.71034432,1042.823209,26008.47278,8640.763631,-28602.7497
-25.20685545,-14.06173932,1040.853019,25168.40592,7265.365156,-29783.26408
-66.10017145,-14.02420032,1039.880572,26649.44805,7357.75854,-28594.83479
-39.78573945,-41.76627832,1041.827485,25758.06463,8316.656913,-28875.71741
-59.27174145,-28.36641232,1041.847703,26244.99952,7837.52121,-28689.71597
-58.28897145,-36.97140032,1039.857636,26333.53668,8401.933052,-28508.95616
-55.36981445,-35.06248132,1039.857912,26164.87761,7997.896846,-28690.70533
-46.60501845,-37.93657132,1041.833835,25841.44088,8317.173573,-28694.26969
-66.08142345,-35.05001732,1042.836355,26332.7994,8321.376597,-28508.85789
-61.20630245,-40.79197732,1039.855746,26494.36514,8242.404995,-28597.50143
-68.01050645,-53.21055632,1040.839556,26341.36728,8965.497315,-28238.66172
-88.43229045,-78.99957332,1039.835954,26692.28743,10578.36213,-27243.85396
-83.58271245,-58.93253632,1038.859492,26760.00248,9451.750264,-27602.99512
-80.65990345,-60.84693332,1038.85654,26913.15296,8647.991182,-27871.40911
-68.96915545,-66.59528432,1035.872809,26102.93397,9365.736852,-27970.54919
-75.77792445,-74.23471832,1036.860654,26681.20249,9853.90557,-27694.60675
-100.1089605,-84.72681932,1035.871748,27101.61748,10339.93791,-26878.28526
-109.8277985,-101.9250323,1032.888145,27518.04085,10584.52149,-26242.32384
-104.0195715,-68.47326732,1036.87843,27658.17398,9137.193221,-27232.57124
-84.53218945,-83.78398432,1037.847777,26768.41773,10176.53774,-27423.22468
-100.0870695,-106.7125003,1033.870829,27110.92263,11064.61508,-26608.18737
-84.52581945,-89.52057232,1035.860577,26692.28743,10578.36213,-27243.85396
-93.28605045,-91.42562732,1033.880619,26859.19256,10498.72869,-26790.53281
-104.0058765,-82.81070232,1036.866325,27260.0815,10019.40724,-27056.96143
-128.3173565,-110.5133743,1028.92464,27777.1695,11472.08217,-25608.73425
-102.0160895,-127.7356843,1037.818683,27043.66546,11949.22666,-25977.76904
-97.17612945,-96.20112032,1033.878368,27109.44808,10903.50217,-26607.99082
-82.59312645,-73.27491932,1033.891046,26931.02599,10016.78907,-27331.11505
-117.6476405,-71.32877932,1035.891074,27911.98909,9541.525475,-26688.71945
-108.8933545,-62.73372832,1036.885502,27656.11478,8814.857097,-27141.8507
-81.64222745,-52.24275232,1039.855428,27238.21686,8409.160603,-27777.61557
-96.21660945,-81.86379132,1034.881206,27259.92887,10100.07401,-27147.38715
-74.80332945,-76.14567532,1038.840952,26272.48294,9769.662751,-27698.47257
-79.65753545,-88.57092232,1033.876796,26526.29806,10173.99501,-27154.62079
-53.41837345,-39.84264532,1040.844164,26088.74731,8399.721234,-28511.33461
-90.40974145,-47.45539032,1039.863477,27321.44049,8490.344024,-27686.59357
-76.77303045,-52.24893132,1037.87084,26749.6548,8807.850158,-28053.84619
-58.28621145,-40.79310232,1041.836766,26249.7284,8159.526416,-28509.45416
-56.33525845,-43.66402932,1039.851095,26171.97094,8480.904655,-28420.31262
-29.06451245,-53.24626932,1041.812895,25107.93684,8794.318071,-29063.30449
-36.83876745,-67.57882132,1038.830821,25684.7308,9121.373879,-28787.16551
-71.92706245,-30.26700832,1040.860708,26741.39218,8002.395918,-28143.19091
-29.05858845,-58.98205032,1040.816874,25351.09903,8716.08374,-29151.15521
-48.55053545,-38.89218832,1039.851562,26000.7948,7996.532607,-28782.61841
-41.73446245,-38.89938632,1038.857261,25676.16293,8477.253161,-29057.36167
-43.69131845,-31.24689332,1043.820504,25914.90148,7915.680104,-29144.62276
-40.78861645,-11.17883732,1041.853755,25990.59976,7271.96574,-29143.04376
-52.45292945,-31.24109732,1040.850981,26244.10962,7837.631516,-28780.04341
-23.24307845,-32.22270232,1042.819152,24931.44716,7826.717601,-29515.3481
-38.81118645,-41.76880532,1039.844681,25350.36176,8635.527286,-29151.05694
-40.76899745,-31.25205332,1040.845629,25676.31555,8396.586401,-28966.93595
-39.77616345,-51.32537532,1040.828236,25683.25626,8960.26097,-28786.96896
-47.55861445,-58.00968132,1039.834976,25606.38869,9281.528904,-28607.49997
-41.73127745,-41.76768032,1037.863661,25836.83877,8398.391865,-29236.33266
-39.75656545,-70.44437632,1037.838559,25770.90352,9524.783119,-28696.5366
-71.90697645,-51.29524632,1040.842954,26750.08683,9049.740134,-28234.7959
-84.56779645,-46.50665332,1037.87925,26997.11386,8809.731058,-27780.48538
-77.74760445,-51.29218932,1037.872093,26752.17187,8888.186,-27873.28956
-68.01144045,-51.30051232,1038.858812,26587.35179,8806.265306,-27965.10437
-100.0774725,-117.2258123,1034.853131,27359.27158,11066.38567,-26244.49912
-96.20928445,-90.46463832,1036.856301,27262.14069,10341.74337,-27147.68197
-127.3696845,-84.70448332,1031.91952,28166.6941,9945.747423,-26054.54022
-84.51853645,-96.21298932,1033.87257,26856.37024,10579.72637,-27151.94088
-120.5302985,-110.5166433,1033.876967,28087.30947,10186.67951,-26055.62785
-135.1657885,-78.95978432,1034.901467,28245.18884,9704.925638,-26143.78003
-142.9263695,-106.6755563,1029.925737,28337.87024,10430.11947,-25692.23442
-141.9622845,-97.11737232,1030.92454,28586.65122,10673.78004,-25509.49589
-134.1807255,-90.43145232,1033.900158,27931.20989,10668.21278,-25786.82078
-160.4522885,-105.7049073,1027.952214,29084.51843,10999.76766,-24963.16738
-115.6660915,-106.6970853,1034.869144,27681.97104,10666.55249,-26240.83648
-136.1066445,-110.5060703,1028.928208,27941.25231,11473.4464,-25516.82116
-107.8904775,-93.32116932,1036.859232,28149.83775,8980.062724,-26866.30799
-137.0994575,-91.38696332,1030.927152,28417.83953,10350.4106,-25781.67078
-131.2638825,-84.70163832,1030.930125,28169.05855,10106.75003,-25964.40931
-136.1371775,-80.87133632,1033.90912,28577.34607,9949.102868,-25779.59378
-149.7611695,-86.59675632,1029.945806,28747.78494,10352.91846,-25417.18971
-128.3364875,-92.34939532,1032.904689,28080.95341,9784.22816,-26326.11884
-128.3323685,-97.12773332,1033.891833,27927.80292,10587.98724,-26057.70485
-119.5443435,-121.9899253,1030.8933,27779.2287,11794.41829,-25699.45479
-121.5318165,-80.88583832,1032.911251,27996.99251,9622.488284,-26417.04256
-112.7738575,-77.06831832,1035.884002,27668.52165,9781.093327,-26781.72017
-137.0807305,-111.4585653,1031.901384,28098.54704,10830.46931,-25514.44934
-88.42640845,-82.82692432,1034.876831,26928.66154,9855.786469,-27421.24595
-107.9032805,-78.98534832,1034.888979,27665.57256,9458.867508,-26781.32708
-109.8633845,-65.60191632,1034.901169,27582.34893,9377.684087,-26872.34908
-112.7665955,-82.80652032,1031.914444,27591.80671,10021.6945,-26511.82546
-93.32066045,-58.92098532,1041.837489,26920.09367,9211.665751,-27691.44212
-74.78923045,-88.57548732,1033.874566,26281.78809,10494.33992,-27428.37468
-87.48054145,-56.06059032,1039.854876,26838.49721,9210.928479,-27692.23494
-72.88203845,-48.42926732,1037.872284,26833.92095,8808.256512,-27782.07102
-89.44249245,-39.81128532,1037.887129,27480.94703,8089.036297,-27684.51657
-87.48192145,-54.14973932,1038.865311,27326.90665,8892.905685,-27506.43004
-73.85385245,-51.29422732,1039.852667,26424.59091,9046.680737,-28147.63973
-56.32341045,-55.13559132,1037.859053,26094.79812,8963.50611,-28421.69507
-55.36206445,-42.70992032,1038.860277,26168.56397,8400.679119,-28691.19669
-62.17949645,-41.74608632,1040.846564,26250.46568,8240.08287,-28509.55243
-46.59590945,-46.54064632,1039.844214,25845.86452,8800.512301,-28694.85933
-63.15731845,-35.05840532,1035.896764,26575.37695,8081.919052,-28506.18461
-59.26949045,-29.32466232,1038.873359,26247.51659,7917.857052,-28509.15934
-69.94874045,-60.85859032,1036.869276,26189.10669,9769.146091,-27879.92029
-47.56137445,-54.18797932,1037.855846,25846.60179,8881.068755,-28694.9576
-57.27335445,-79.03201732,1035.856966,25946.22389,10169.93716,-28063.445
-58.25839645,-68.51456432,1038.839826,26181.12346,9286.248588,-28240.64045
-68.97639645,-61.81129732,1041.823918,26512.54342,9449.869364,-27876.35592
-67.03230145,-57.03639932,1038.853524,26344.62162,9126.389612,-28058.20337
-95.27167645,-53.18741332,1037.878507,27570.67934,8492.004312,-27232.57787
-92.34750845,-56.05844632,1036.883569,26921.87346,9211.445139,-27510.78722
-68.97412445,-63.72376232,1040.831125,26430.05707,9449.242397,-27967.47619
-79.65751445,-89.52513732,1035.858347,26771.51944,10418.0968,-27333.19205
-119.5917775,-74.19524732,1034.898366,27996.83989,9703.155045,-26507.46828
-90.35453645,-103.8517223,1036.842327,26861.98902,10901.62127,-26881.35162
-80.63484845,-84.74669332,1033.88047,26766.79055,10096.09159,-27513.45386
-130.2554855,-122.9324833,1034.862115,28341.70923,10752.23498,-25602.30006
-154.6381375,-77.98892332,1030.946478,28665.29858,10352.2915,-25508.30998
-130.2851685,-91.39093332,1033.897567,27684.92013,10988.77831,-26241.22957
-170.1569645,-138.1955773,1025.946878,28938.02925,12044.64457,-24243.41097
-124.4067035,-128.6753563,1031.88106,27616.62043,11954.16696,-25791.56442
-91.34233845,-89.51256732,1037.846057,26692.00803,10255.80539,-26972.47853
-123.4371405,-124.8521463,1032.875021,28023.73866,11474.07337,-25425.70089
-193.5440435,-116.1928263,1022.011427,29427.35443,11242.62122,-23515.05174
-97.15924945,-113.4068493,1032.872663,26870.70952,11465.07523,-26520.72974
-102.0594885,-80.90248432,1034.884689,27506.80328,9940.73169,-26783.50236
-104.9681565,-93.32632932,1033.884357,27190.89191,10984.9062,-26697.62372
-128.3287585,-99.04261932,1029.925503,28012.06907,10588.3936,-25785.92969
-113.7242895,-99.05550732,1030.909992,27440.71541,11147.78971,-26334.13202
-110.8146455,-90.45013632,1037.85417,27432.45279,10342.33547,-26423.47674
-141.9737075,-84.69240232,1029.943852,28091.75896,10186.12798,-25603.99061
-102.0353045,-105.7548453,1033.872528,27190.30726,10823.68299,-26607.09973
-109.8410265,-88.54261932,1033.890622,27508.43045,10021.17784,-26693.27318
-113.7110405,-113.3921353,1031.889066,27442.64783,11066.90233,-26063.0514
-96.22934945,-70.39061532,1038.855606,26846.63307,9613.159221,-27241.08905
-95.26303445,-60.83646632,1034.898514,27409.54562,8812.865891,-27324.88405
-78.71576645,-57.98046532,1039.849248,26755.42621,9049.078297,-27692.83121
-85.52778345,-59.88896032,1035.88604,27084.0497,8809.806494,-27237.72787
-74.83390445,-44.60251132,1039.858762,26667.4737,8645.88967,-27964.11501
-80.64211045,-79.00849132,1037.850028,26687.71117,10175.69016,-27333.69005
-76.76298745,-62.76305032,1037.861963,26756.01086,9210.301512,-27783.3552
-74.82615445,-52.24995032,1038.861127,26503.97554,8805.748646,-28146.55209
-79.68806845,-58.93618832,1038.857708,26430.05707,9449.242397,-27967.47619
-81.63445645,-60.84440632,1040.839344,26838.64984,9130.261718,-27601.80921
-79.71543745,-31.21553332,1040.863469,26662.74481,8323.884464,-28144.37682
-40.71789045,-83.82426232,1038.818886,25455.45002,10326.95735,-28339.38081
-74.82795945,-51.29250732,1040.844292,26584.83472,8725.929464,-28145.661
-75.78384845,-68.49893732,1037.856675,26679.88057,9612.1259,-27603.98449
-84.54637245,-67.53731232,1034.887959,27007.46153,9453.631163,-27329.63432
-51.45098645,-59.91849432,1038.843967,25936.02885,9445.370291,-28423.87035
-84.54862345,-66.57906232,1037.862303,26924.5173,9695.004479,-27692.03175
-75.79157745,-61.80571332,1040.835861,26591.92805,9208.937273,-27875.26829
-99.11797345,-101.9342683,1033.874418,27187.94282,10662.68038,-26697.23063
-92.33107445,-73.26336832,1036.869043,27173.60353,9777.331527,-27328.44178
-73.84792845,-57.03000832,1038.856646,26669.2535,8645.669058,-27783.46011
-82.60266045,-65.62425232,1038.853397,26761.62965,9532.196412,-27512.76595
-112.7793355,-71.33334432,1035.888844,27915.39606,9621.751011,-26417.83538
-109.8578855,-72.29110532,1036.877878,27667.19973,9539.313657,-26691.09791
-117.6499125,-69.41631432,1036.883867,28075.33463,9462.33326,-26596.70809
-115.6611015,-110.5228223,1031.892379,27283.87856,11548.76651,-26065.22667
-163.3678145,-110.4829273,1025.967159,28764.33604,11479.93668,-24786.27339
-95.22422145,-101.9363063,1035.854992,26861.98902,10901.62127,-26881.35162
-154.5893235,-127.6944523,1027.930977,28447.10274,12282.33153,-24609.77249
-148.7688025,-105.7150563,1028.938041,28514.51254,11317.05318,-25149.76509
-141.9180145,-142.9979713,1029.894625,28368.15013,12765.15359,-24791.80984
-171.1042115,-163.0510603,1019.979268,29110.24791,12448.23955,-23700.352
-207.1032965,-185.9652453,1010.064612,29545.58683,13980.84396,-22343.34336
-178.9304235,-126.7182193,1024.969397,29099.90023,11804.33945,-24151.20306
-181.7880475,-188.8516283,1015.997669,28730.02845,14699.25147,-22984.44813
-151.6363855,-161.1512063,1027.901394,28374.96406,12925.60466,-24250.04169
-183.7650105,-159.2166823,1018.997115,29198.93769,12931.98464,-23429.16647
-156.4951565,-168.7973083,1022.941273,28382.21002,13327.94571,-23889.22326
-223.6523695,-187.8638033,1007.097043,29959.95101,13903.09142,-21616.6614
-166.2258425,-174.5239593,1021.949712,28386.78628,13730.61768,-23799.38718
-172.1142875,-129.5880623,1029.919749,29103.43397,12287.78848,-24242.12015
-139.0102805,-128.6640823,1028.914213,28188.55874,11555.99407,-25333.88608
-188.6620225,-131.4890413,1023.978643,29192.14961,12287.64331,-23518.70774
-140.9594285,-126.7505983,1028.916719,28190.18591,11636.44021,-25243.6569
-139.0143365,-126.7483893,1033.871722,27944.8119,11473.00518,-25155.51136
-150.7051895,-116.2289633,1026.947698,28597.15152,11237.01339,-24968.2191
-130.2829175,-92.34918332,1030.923223,28166.6941,9945.747423,-26054.54022
-191.6154065,-98.03148032,1024.999405,29419.80322,11001.61369,-24056.72161
-139.9885065,-123.8840243,1028.918694,28027.2724,11957.5224,-25516.61798
-112.7451085,-106.6998243,1034.867806,27923.22666,10185.31527,-26147.54094
-131.2789365,-69.40756732,1031.934216,27757.23729,9780.94815,-26058.30776
-105.9577425,-78.98394632,1038.852803,27264.96301,10260.74569,-26786.2739
-107.8987155,-83.76449332,1034.884944,27426.09673,9939.884111,-26693.96772
-179.9473995,-83.70096632,1029.962053,29327.70647,10437.64307,-24598.79122
-93.28830145,-90.46737732,1036.854963,27020.7583,10419.75709,-26879.17635
-107.8996495,-81.85444932,1032.9042,27751.008,9781.720293,-26690.59991
-91.35647945,-75.17432532,1038.849341,26927.33962,9614.0068,-27330.62369
-84.51169945,-102.9045993,1032.875742,26621.03865,11221.52496,-26793.79572
-101.0826215,-84.72590632,1035.872194,27019.43638,10177.97742,-26788.55408
-82.61773545,-49.37596632,1037.875937,27073.54941,8246.573149,-27779.00466
-84.54955745,-64.66901832,1035.881559,27241.62383,8489.386139,-27506.73149
-59.22978545,-70.42611632,1037.847479,26267.60143,9528.324306,-27969.1601
-106.9327835,-77.07218232,1037.863684,27264.22574,10180.18924,-26786.17563
-61.16891145,-78.07253632,1035.859557,25946.22389,10169.93716,-28063.445
-49.51731745,-47.49131532,1042.818282,26007.43026,8721.540698,-28783.50287
-57.29386545,-58.95718732,1038.84745,26013.93894,9043.325291,-28422.58616
-57.29751745,-55.13387132,1038.850678,26097.31519,9043.841952,-28241.13845
-60.22580445,-47.48450032,1038.858472,26342.25718,8965.387009,-28148.33427
-86.47632645,-86.65045232,1036.855069,26935.60225,10419.46104,-27241.27896
-98.19221345,-53.18548132,1036.888666,27328.83907,8812.018312,-27235.34942
-101.1117745,-57.00202332,1041.842671,27335.62715,9456.359642,-27145.80815
-71.88510645,-72.32671232,1036.860484,26434.93858,9690.580842,-27696.78866
-56.31701945,-61.82639432,1037.853404,25856.94946,9524.968861,-28244.10654
-91.33550145,-96.20417732,1036.849229,26778.18075,10659.21463,-26881.84962
-106.9483255,-59.86887432,1035.895852,27581.61166,9297.127633,-26872.2508
-69.93228545,-79.01772732,1038.836301,26438.93019,9932.029594,-27516.42858
-93.28649645,-91.42482032,1034.871798,27102.50738,10339.8276,-26787.95781
-116.6972505,-47.43316032,1036.901982,27985.75494,8978.698484,-26958.22107
-87.44773645,-87.60778932,1033.881171,26934.55973,10500.23811,-27422.03213
-132.2206635,-101.9064543,1029.924866,27933.57433,10829.21538,-25696.68988
-140.0272775,-84.69261432,1031.925318,28253.75672,10349.04636,-25873.58387
-78.69340845,-80.92116832,1038.838701,26517.2723,9771.87457,-27696.09412
-137.0939795,-97.12193732,1030.92231,28177.04178,10589.64753,-25603.68915
-111.7961195,-79.93913932,1032.907598,27668.67427,9700.426566,-26691.29445
-101.1022405,-64.65269032,1036.88032,26776.40095,10659.43524,-27062.50452
-128.3049785,-125.8026033,1033.867623,28101.19088,11314.02865,-25695.69388
